qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q220783,rare disease,希少疾患,Q929833,arachnophobia,クモ恐怖症,fear of spiders and other arachnids,,,F40.2,,,
Q5439395,rare disease,希少疾患,Q929833,fear of medical procedures,,any experience that involves medical personnel or procedures involved in the process of evaluating or modifying health status in traditional health care settings,,,,,,
Q12358299,rare disease,希少疾患,Q929833,aerophobia,,fear of air,,,,,,
Q85774959,rare disease,希少疾患,Q929833,Koumpounophobia,ボタン恐怖症,phobia of buttons on clothing,,,,,,
Q632228,rare disease,希少疾患,Q929833,Hajdu-Cheney syndrome,,rare disease,,D031845,,,,C0917715
Q635339,rare disease,希少疾患,Q929833,macrocephaly,大頭症,human disease,,C537717,Q75.3,756.0,9740002,C0220690
Q630090,rare disease,希少疾患,Q929833,glycogen storage disease I,グルコース-6-ホスファターゼ欠損症,rare disease,,D005953,,271.0,,C0017920
Q622828,rare disease,希少疾患,Q929833,hypokalemic periodic paralysis,,Human disease,,D020514,,359.3,,C0238358
Q631904,rare disease,希少疾患,Q929833,atypical teratoid rhabdoid tumor,,"brain cancer that is usually located in the brain, but can occur anywhere in the central nervous system",,,C72,191,,C1266184
Q624748,rare disease,希少疾患,Q929833,multiple endocrine neoplasia type 2B,多発性内分泌腫瘍症2B型,"autosomal dominant disease characterized by medullary thyroid carcinoma, pheochromocytoma, multiple mucosal neuromas and intestinal ganglioneuromas, and often a marfanoid habitus and other skeletal abnormalities",,D018814,,,,C0025269
Q1886238,rare disease,希少疾患,Q929833,Sturge–Weber syndrome,スタージー・ウェーバー症候群,"neurological and skin disorder associated with port-wine stains of the face, glaucoma, seizures, intellectual disability, and cerebral malformations",,D013341,Q85.8,759.6,,C0038505
Q2028015,rare disease,希少疾患,Q929833,Alpers' disease,,cerebral degeneration that results in progressive degeneration of grey matter in the cerebrum and has symptom convulsions,,,,330.8,,C0205710
Q2017741,rare disease,希少疾患,Q929833,oculocutaneous albinism,,"autosomal recessive disease characterized by abnormal pigmentation of the skin, hair and eyes",,D016115,,270.265856,,C0078918
Q2026857,rare disease,希少疾患,Q929833,chronic progressive external ophthalmoplegia,慢性進行性外眼筋麻痺症候群,human disease,,D017246,,,,C0162674
Q2027515,rare disease,希少疾患,Q929833,hypoparathyroidism-deafness-renal disease syndrome,,"characterized by autosomal dominant inheritance of hypoparathyroidism, sensorineural deafness and progressive renal failure that has material basis in chromosome deletion that results in haploinsufficiency of the GATA3 gene on chromosome 10p14",,C537907,,,,C1840333
Q660330,rare disease,希少疾患,Q929833,TAR syndrome,血小板減少橈骨欠損症候群,genetic disorder,,C536940,Q87.2,287.33,,C0175703
Q2033861,rare disease,希少疾患,Q929833,carnitine palmitoyltransferase II deficiency,カルニチンパルミトイルトランスフェラーゼII欠損症,lipid metabolism disorder characterized by an enzymatic defect that prevents long-chain fatty acids from being transported into the mitochondria,,C535589,,,,C1850734
Q1995327,rare disease,希少疾患,Q929833,Kennedy disease,球脊髄性筋萎縮症,"Kennedy's disease, also known as bulbospinal muscular atrophy (BSMA), is a rare X-linked recessive motor neuron disease characterized by proximal and bulbar muscle wasting",,D055534,G12.1,335.1,,C0393547
Q2033532,rare disease,希少疾患,Q929833,Van der Woude syndrome,,"syndrome characterized by the combination of lower lip pits, cleft lip with or without cleft palate and cleft palate alone",,C536528,,,,C0175697
Q1997180,rare disease,希少疾患,Q929833,cutis marmorata telangiectatica congenita,,medical condition,,C536226,L95.0,,,C0345419
Q2823334,rare disease,希少疾患,Q929833,neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency,,"gene, encoding 3-hydroxyisobutyryl-CoA hydrolase; the mode of transmission has not yet been established.",,C562803,,,,C0342738
Q2823337,rare disease,希少疾患,Q929833,fumarase deficiency,,rare disease,,C538191,,,237983002,C0342770
Q657193,rare disease,希少疾患,Q929833,metabolic syndrome,メタボリックシンドローム,"disease diagnosed by a cluster of at least 3 out of the following conditions: abdominal obesity, high blood pressure, high blood sugar, high serum triglycerides, low serum high-density lipoprotein",内臓脂肪型肥満に高血糖・高血圧・脂質異常症のうち2つ以上の症状が一度に出ている状態,D024821,,277.7,,C0524620
Q657516,rare disease,希少疾患,Q929833,hereditary spastic paraplegia,遺伝性痙性対麻痺,genetically and clinically heterogeneous group of neurodegenerative disorders characterized by progressive spasticity and hyperreflexia of the lower limbs,,D015419,,,,C0037773
Q611984,rare disease,希少疾患,Q929833,keratoconus,円錐角膜,"corneal disease characterized by structural changes within the cornea causing it to thin and change, leading to a protruding conical shape",,D007640,,,,C0022578
Q2060353,rare disease,希少疾患,Q929833,Bulbar palsy,球麻痺,medical condition,,,G12.2,335.22,,C4082299
Q609165,rare disease,希少疾患,Q929833,juvenile polyposis syndrome,若年性ポリープ,"autosomal dominant disease that is characterized by predisposition to hamartomatous benign polyps in the gastrointestinal tract, specifically in the stomach, small intestine, colon, and rectum",,,,,,C0221273
Q2823497,rare disease,希少疾患,Q929833,acropachy,,isolated congenital digital clubbing is a rare genodermatosis disorder characterized by enlargement of the terminal segments of fingers and toes with thickened nails without any other abnormality,,,,,,C0345408
Q2039267,rare disease,希少疾患,Q929833,aspirin-exacerbated respiratory disease,,human disease,,D055963,J45.1,493.1,,C1319853
Q2065747,rare disease,希少疾患,Q929833,apparent mineralocorticoid excess syndrome,,Human disease,,D043204,,,,C0342488
Q2035109,rare disease,希少疾患,Q929833,nail-patella syndrome,,Human disease,,D009261,,756.89,22199006,C0027341
Q656199,rare disease,希少疾患,Q929833,torsion dystonia,,a hereditary disease characterized by involuntary painful muscle contractions resulting in uncontrollable distortions,,,G24.1,333.6,,
Q2868790,rare disease,希少疾患,Q929833,episodic ataxia type 2,,"episodic ataxia characterized by acetazolamide-responsive attacks of ataxia lasting for hours/days (unlike EA1, which lasts up to minutes); caused by mutations in CACNA1A encoding P/Q-type voltage-gated calcium channel CaV2.1",,C535506,G11.8,,,C1720416
Q2069207,rare disease,希少疾患,Q929833,familial dysbetalipoproteinemia,,Human disease,,D006952,,,,C0020479
Q2841213,rare disease,希少疾患,Q929833,factor XII deficiency,第XII因子欠乏症,Human disease,,D005175,,,,C0015526
Q2067267,rare disease,希少疾患,Q929833,"Niemann–Pick disease, type C",ニーマン・ピック病C型,autosomal recessive lipid storage disorder that is characterized by accumulation of cholesterol and sphingomyelins in cells of the viscera and the central nervous system,,D052556,E75.2,272.7,,C0220756
Q2868788,rare disease,希少疾患,Q929833,spinocerebellar ataxia type 6,脊髄小脳変性症6型,Human disease,,,G11.2,334.9,715752006,C0752124
Q2035074,rare disease,希少疾患,Q929833,Paget's disease of bone,骨ページェット病,"bone formation disease that has material basis in hyperactive osteoclast which results in abnormal osteoblast bone formation located in skull, located in pelvis, located in vertebral column, located in set of limbs",,D010001,,,2089002,C0029401
Q2868786,rare disease,希少疾患,Q929833,Charlevoix-Saguenay spastic ataxia,,"autosomal recessive spastic ataxia of Charlevoix-Saguenay (ARSACS) is a neurodegenerative disorder characterised by early-onset cerebellar ataxia with spasticity, a pyramidal syndrome and peripheral neuropathy",,C536787,G11.1,,,C1849140
Q2844603,rare disease,希少疾患,Q929833,transthyretin amyloidosis,家族性アミロイド,HEREDITARY AMYLOIDOSIS,,,,,,C0206245
Q2857909,rare disease,希少疾患,Q929833,thiamine-responsive megaloblastic anemia syndrome,,"Thiamine-responsive megaloblastic anemia (TRMA) is characterized by a triad of megaloblastic anemia, non-type I diabetes mellitus, and sensorineural deafness",,C536510,,,,C0342287
Q1952032,rare disease,希少疾患,Q929833,mucolipidosis,,human disease,,D009081,E77.0,272.7,70528007,
Q2299379,rare disease,希少疾患,Q929833,membranoproliferative glomerulonephritis,膜性増殖性糸球体腎炎,"glomerulonephritis caused by deposits in the kidney glomerular mesangium and basement membrane thickening, activating the complement system and damaging the glomeruli",,D015432,N00,583.2,,C0017662
Q1970052,rare disease,希少疾患,Q929833,Shwachman-Diamond syndrome,シュワッハマン・ダイアモンド症候群,"syndrome characterized by exocrine pancreatic insufficiency, bone marrow failure and skeletal abnormalities",,D000081003,,,,C0272170
Q27674822,rare disease,希少疾患,Q929833,atrial heart septal defect 6,,human disease,,C567764,,,,C2751315
Q27674811,rare disease,希少疾患,Q929833,amelogenesis imperfecta type 1F,,amelogenesis imperfecta that has material basis in homozygous mutation in the ameloblastin gene (AMBN) on chromosome 4q13,,,,,,C4225394
Q27674808,rare disease,希少疾患,Q929833,amelogenesis imperfecta hypomaturation type 2A5,,amelogenesis imperfecta that has material basis in homozygous mutation in the SLC24A4 gene on chromosome 14q32,,,,,,C4014578
Q27674809,rare disease,希少疾患,Q929833,amelogenesis imperfecta type 1H,,amelogenesis imperfecta that has material basis in homozygous or compound heterozygous mutation in the integrin beta-6 gene (ITGB6) on chromosome 2q24,,,,,,C4015557
Q27674823,rare disease,希少疾患,Q929833,atrial heart septal defect 7,,atrial heart septal defect that has material basis in heterozygous mutation in the NKX2-5 gene on chromosome 5q35,,,,,,C1862388
Q27674824,rare disease,希少疾患,Q929833,atrial heart septal defect 8,,atrial heart septal defect that has material basis in heterozygous mutation in the CITED2 gene on chromosome 6q23.3,,,,,,C3280790
Q27674825,rare disease,希少疾患,Q929833,atrial heart septal defect 9,,atrial heart septal defect that has material basis in heterozygous mutation in the GATA6 gene on chromosome 18q11,,,,,,C3280943
Q27674828,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 2,,Bardet-Biedl syndrome that has material basis in homozygous or compound heterozygous mutations in the BBS2 gene on chromosome 16q13,,C537910,,,,C2936863
Q27674829,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 3,,Bardet-Biedl syndrome that has material basis in homozygous mutation in the ARL6 gene on chromosome 3q11,,,,,,
Q27674834,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 8,,Bardet-Biedl syndrome that has material basis in homozygous mutation in the TTC8 gene on chromosome 14q31,,,,,,
Q27674832,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 6,,Bardet-Biedl syndrome that has material basis in homozygous or compound heterozygous mutation in the MKKS gene on chromosome 20p12,,,,,,
Q27674818,rare disease,希少疾患,Q929833,atrial heart septal defect 2,,atrial heart septal defect type 2 that has material basis in heterozygous mutation in the GATA4 gene on chromosome 8p23,,C538263,,,,C1842778
Q27674819,rare disease,希少疾患,Q929833,atrial heart septal defect 3,,atrial heart septal defect type 3 that has material basis in heterozygous mutation in the myosin heavy chain-6 gene (MYH6) on chromosome 14q12,,C563540,,,,C1834527
Q27674820,rare disease,希少疾患,Q929833,atrial heart septal defect 4,,atrial heart septal defect type 4 that has material basis in mutation in the TBX20 gene,,C566963,,,,C1969657
Q27674821,rare disease,希少疾患,Q929833,atrial heart septal defect 5,,atrial heart septal defect type 5 that has material basis in heterozygous mutation in the ACTC1 gene on chromosome 15q14,,C567561,,,,C2748552
Q27674839,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 13,,Bardet-Biedl syndrome that has material basis in compound heterozygous mutation in the MKS1 gene on chromosome 17q22,,C567140,,,,C2673873
Q27674837,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 11,,Bardet-Biedl syndrome that has material basis in mutation in the TRIM32 gene on chromosome 9q33,,C565920,,,,C1859569
Q27674838,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 12,,Bardet-Biedl syndrome that has material basis in homozygous or compound heterozygous mutation in the BBS12 gene on chromosome 4q27,,C565921,,,,C1859570
Q27674830,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 4,,Bardet-Biedl syndrome that has material basis in homozygous mutation in the BBS4 gene on chromosome 15q24,,,,,,
Q27674835,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 9,,Bardet-Biedl syndrome that has material basis in homozygosity or compound heterozygosity for mutations in the PTHB1 gene on chromosome 7p14,,,,,,
Q27674833,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 7,,Bardet-Biedl syndrome that has material basis in homozygous mutation in the BBS7 gene on chromosome 4q27,,,,,,
Q27674831,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 5,,Bardet-Biedl syndrome that has material basis in homozygous mutation in the BBS5 gene on chromosome 2q31,,,,,,
Q27674836,rare disease,希少疾患,Q929833,Bardet-Biedl syndrome 10,,Bardet-Biedl syndrome that has material basis in homozygous or compound heterozygous mutation in the BBS10 gene on chromosome 12q21,,C565919,,,,C1859568
Q3512243,rare disease,希少疾患,Q929833,autosomal dominant familial periodic fever,,human disease,,C536657,,,,C1275126
Q3508800,rare disease,希少疾患,Q929833,congenital myasthenic syndrome,先天性筋無力症候群,Human disease,,D020294,,,,C0751882
Q3508794,rare disease,希少疾患,Q929833,Tricho–rhino–phalangeal syndrome,,human disease,,,,,,C0265255
Q1915681,rare disease,希少疾患,Q929833,Meckel syndrome,メッケル・グルーバー症候群,"a rare, lethal, ciliopathic, genetic disorder with malformations of the urinary system, of central nervous system, hepatic developmental defects, and pulmonary hypoplasia.",,,,,,C0311245
Q1077955,rare disease,希少疾患,Q929833,hypohidrotic ectodermal dysplasia,,no proof,,D053358,Q82.4,757.31,,C0162359
Q492728,rare disease,希少疾患,Q929833,mark of Cale,カインの刻印,phrase originating in the Hebrew,,,,,,
Q2718677,rare disease,希少疾患,Q929833,du Pan syndrome,,bone malformation affecting arms and legs,,C537931,,,,C1856738
Q3508735,rare disease,希少疾患,Q929833,Bare lymphocyte syndrome,裸リンパ球症候群,medical condition,,,D81.6,,,
Q2500124,rare disease,希少疾患,Q929833,lipoid proteinosis,ウルバッハ・ヴィーデ類脂質蛋白症,rare recessive genetic disorder,遺伝性疾患,D008065,E78.8,272.8,38692000,C0023795
Q1947298,rare disease,希少疾患,Q929833,glycogen storage disease VI,,Glycogen storage disease,,D006013,,,,C0017925
Q3508723,rare disease,希少疾患,Q929833,solitary median maxillary central incisor syndrome,,human disease,,C537342,,,,C1840235
Q2454139,rare disease,希少疾患,Q929833,trisomy 14,,,,,,,,
Q2454191,rare disease,希少疾患,Q929833,Warkany syndrome 2,,human chromosomal disorder caused by having three copies of chromosome 8,,,Q92,,,
Q3508750,rare disease,希少疾患,Q929833,Opitz-GBBB syndrome,,"monogenic disease that is characterized by hypertelorism, hypospadias, and additional midline defects resulting from mutations to the MID1 gene in the X-linked form or from a deletion on chromosome 22q11.2 in the autosomal dominant form",,,,,,C1801950
Q3508782,rare disease,希少疾患,Q929833,otopalatodigital syndrome type 1,,,,,Q87.0,,,C2748918
Q2632848,rare disease,希少疾患,Q929833,alternating hemiplegia of childhood,,hemiplegia characterized by recurrent episodes of temporary weakness or complete paralysis on one or both sides of the body,,C536589,,,230466004,C0338488
Q2470609,rare disease,希少疾患,Q929833,Wagner's disease,,"Wagner disease is a rare hereditary vitreoretinopathy characterized by an anomaleous vitreous associated with myopia, cataract, chorioretinal atrophy, and peripheral tractional or rhegmatogenous retinal detachment",,C536075,H35.5,,,C0339540
Q2691713,rare disease,希少疾患,Q929833,Miller syndrome,,human disease,,C537680,,,,C0265257
Q2454136,rare disease,希少疾患,Q929833,trisomy 12,,partial or complete triplication of chromosome 12,,,,,,
Q2454143,rare disease,希少疾患,Q929833,trisomy 15,,partial or complete triplication of chromosome 15,,,,,,
Q2454146,rare disease,希少疾患,Q929833,trisomy 3,,partial or complete triplication of chromosome 3,,,,,,
Q2711291,rare disease,希少疾患,Q929833,familial hypercholesterolemia,家族性高コレステロール血症,familial hyperlipidemia characterized by very high levels of low-density lipoprotein (LDL) and early cardiovascular disease,,D006938,,,,C0020445
Q1947302,rare disease,希少疾患,Q929833,Castleman's disease,キャッスルマン病,"lymphoproliferative syndrome characterized by one or more enlarged lymph nodes containing cells with hyaline-vascular, plasmacytic, or mixed appearance microscopically",,D005871,D47.Z2,785.6,,C0017531
Q3508764,rare disease,希少疾患,Q929833,hand-foot-genital syndrome,,autosomal dominant human genetic disease characterized by limb malformations (e.g. bilateral shortening of thumbs/big toes) and urogenital defects (e.g. abnormalities of ureters/urethra; incomplete Müllerian fusion in females; hypospadias in males),,C535627,,,,C1841679
Q3508768,rare disease,希少疾患,Q929833,Lymphedema–distichiasis syndrome,,"people with this hereditary condition have a double row of eyelashes,",,C537710,,,,C0265345
Q3508706,rare disease,希少疾患,Q929833,Troyer syndrome,,"gene (13q13.1), which encodes the protein spartin.",,C536858,,,,C0393559
Q3508786,rare disease,希少疾患,Q929833,orofaciodigital syndrome I,口顔指症候群1型,orofaciodigital syndrome characterized_by polycystic kidney disease and variable involvement of the central nervous system and has_material_basis_in X-linked inheritance of the OFD1 gene,,,,,,C0026363
Q3508729,rare disease,希少疾患,Q929833,occipital horn syndrome,,"Occipital horn syndrome (OHS) is a mild form of Menkes disease (MD, see this term), a syndrome characterized by progressive neurodegeneration and connective tissue disorders due to a copper transport defect",,C537860,E83.0,,,C0268353
Q2467739,rare disease,希少疾患,Q929833,Donohue syndrome,ドナヒュー症候群,Human disease,,D056731,,,,C0265344
Q2484592,rare disease,希少疾患,Q929833,Becker muscular dystrophy,ベッカー型筋ジストロフィー,X-linked recessive inherited disorder characterized by slowly progressive muscle weakness of the legs and pelvis,,,G71.0,359.1,,C0699741
Q2628677,rare disease,希少疾患,Q929833,Marinesco-Sjogren syndrome,,"Marinesco-Sjogren syndrome (MSS) belongs to the group of autosomal recessive cerebellar ataxias. Cardinal features of MSS are cerebellar ataxia, congenital cataract, and delayed psychomotor development.",,,,,80734006,C0024814
Q1916694,rare disease,希少疾患,Q929833,medullary cystic kidney disease,,"inherited form of cystic kidney disease leading to fibrosis and impaired renal function that is caused by mutations in the UMOD gene, which encodes uromodulin/Tamm-Horsfall mucoprotein",,,Q61.5,753.16,204957003,C1859040
Q3508770,rare disease,希少疾患,Q929833,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,,syndrome,,,G71.8,,,
Q55790150,rare disease,希少疾患,Q929833,Die Smulders Droog Van Dijk syndrome,,human disease,,,,,,
Q55950213,rare disease,希少疾患,Q929833,familial cylindromatosis,,human disease,,C536611,,,,C1704217
Q53160608,rare disease,希少疾患,Q929833,Tatton-Brown–Rahman syndrome,,human disease,,,,,,C4014545
Q55788471,rare disease,希少疾患,Q929833,hypotrichosis-lymphedema-telangiectasia-renal defect syndrome,,human disease,,C536825,,,,C1841989
Q20182872,rare disease,希少疾患,Q929833,Curtius syndrome,,,,,,,,
Q55950229,rare disease,希少疾患,Q929833,"hypercholesterolemia, autosomal dominant, type b",,human disease,,,,,,C1704417
Q55788803,rare disease,希少疾患,Q929833,short rib dysplasia,,human disease,,,,,,C0432195
Q55790899,rare disease,希少疾患,Q929833,"epileptic encephalopathy, early infantile, 52",,human disease,,,,,,C4479236
Q55790902,rare disease,希少疾患,Q929833,"epileptic encephalopathy, early infantile, 54",,human disease,,,,,,C0393706
Q55790901,rare disease,希少疾患,Q929833,"epileptic encephalopathy, early infantile, 53",,human disease,,,,,,C4479313
Q55790157,rare disease,希少疾患,Q929833,dipsogenic diabetes insipidus,,Diabetes insipidus caused by excessive intake of water due to damage to the thirst-regulating mechanism,,C548013,,,,C0268813
Q55790286,rare disease,希少疾患,Q929833,gestational diabetes insipidus,,a special type of diabetes insipidus in pregnant women,,C548014,,,,C2932666
Q3508634,rare disease,希少疾患,Q929833,Donnai-Barrow syndrome,,human disease,,C536390,,,,C1857277
Q2142496,rare disease,希少疾患,Q929833,Silver-Russell syndrome,シルバー・ラッセル症候群,growth disorder,,D056730,,759.89,,C0175693
Q3508568,rare disease,希少疾患,Q929833,CHILD syndrome,,human disease,,C562515,Q87.8,,,C0265267
Q3508623,rare disease,希少疾患,Q929833,Bruck syndrome,,syndrome characterized by a combination of multiple joint contractures and osteogenesis imperfecta,,,,,,C0432253
Q3508601,rare disease,希少疾患,Q929833,"Ehlers-Danlos syndrome, arthrochalasis type",,,,C562625,,,,C0268345
Q3508614,rare disease,希少疾患,Q929833,hyperinsulinism-hyperammonemia syndrome,,medical condition,,C538375,E72.8,,,C1847555
Q970646,rare disease,希少疾患,Q929833,Denny-Brown Syndrome,,paraneoplastic polyneuropathy,,,,,,C1335344
Q2155008,rare disease,希少疾患,Q929833,Ritscher–Schinzel syndrome,,"developmental malformation syndrome characterized by craniofacial abnormalities, congenital heart defects, and cerebellar brain malformations.",,C535313,,,,C0796137
Q2102705,rare disease,希少疾患,Q929833,pentasomy X,,sex chromosome aneuploidy where a female has three additional X chromosomes,,C535319,Q97.1,,,C0265497
Q3508580,rare disease,希少疾患,Q929833,Joubert syndrome with orofaciodigital defect,,Joubert syndrome subtype with orofaciodigital defect,,C536531,,,,C2745997
Q2123641,rare disease,希少疾患,Q929833,"spondyloepimetaphyseal dysplasia, Strudwick type",,Human disease,,,,,,C0700635
Q3508616,rare disease,希少疾患,Q929833,Baller-Gerold syndrome,バレーゲロルド症候群,"synostosis characterized by coronal craniosynostosis, short stature, and aplasia or hypoplasia of the radial bone",,C536788,,,,C0265308
Q3508578,rare disease,希少疾患,Q929833,rapadilino syndrome,,Human disease,,C535288,Q87.1,,,C1849453
Q3508572,rare disease,希少疾患,Q929833,muscle-eye-brain disease,,disease,,,,,,C0457133
Q3508570,rare disease,希少疾患,Q929833,MASS syndrome,,Connective tissue disorder,,C536030,Q87.5,,,C1858556
Q3508618,rare disease,希少疾患,Q929833,Congenital contractural arachnodactyly,,human disease,,,,,,C0220668
Q3508563,rare disease,希少疾患,Q929833,leukoencephalopathy with vanishing white matter,,human disease,,,,,,C1858991
Q3508585,rare disease,希少疾患,Q929833,ablepharon macrostomia syndrome,,Human disease,,C535557,,,,C1860224
Q3508598,rare disease,希少疾患,Q929833,brittle cornea syndrome,,Human disease,,C536198,,,,C0268342
Q3508605,rare disease,希少疾患,Q929833,autosomal dominant type IV Ehlers-Danlos syndrome,,Human disease,,D000094623,,,,C0268338
Q2140501,rare disease,希少疾患,Q929833,glutaric aciduria type 1,グルタル酸尿症1型,Glutaryl-CoA dehydrogenase (GCDH) deficiency (GDD) is an autosomal recessive neurometabolic disorder clinically characterized by encephalopathic crises resulting in striatal injury and a severe dystonic dyskinetic movement disorder,,C536833,E72.3,,,C0268595
Q32145936,rare disease,希少疾患,Q929833,cone-rod dystrophy 2,,cone-rod dystrophy that has material basis in heterozygous mutation in the CRX gene on chromosome 19q13,,,,,,C0035334
Q32145981,rare disease,希少疾患,Q929833,X-linked cone-rod dystrophy 1,,cone-rod dystrophy that has material basis in mutation in an alternative terminal exon 15 of the RPGR gene on chromosome Xp11,,,,,,C1844776
Q32146011,rare disease,希少疾患,Q929833,cone-rod dystrophy 5,,cone-rod dystrophy that has material basis in mutation in the PITPNM3 gene in chromosome region 17p13.2-p13.1,,C563415,,,,C1832976
Q32145870,rare disease,希少疾患,Q929833,Joubert syndrome 5,,Joubert syndrome that has material basis in mutation in the CEP290 gene on chromosome 12q21,,C537688,,,,C1857780
Q32145925,rare disease,希少疾患,Q929833,Joubert syndrome 9,,Joubert syndrome that has material basis in homozygous or compound heterozygous mutation in the CC2D2A gene on chromosome 4p15,,C567364,,,,C2676788
Q32146026,rare disease,希少疾患,Q929833,cone-rod dystrophy 6,,cone-rod dystrophy that has material basis in heterozygous mutation in the GUCY2D gene on chromosome 17p13.1,,C538363,,,,C1866293
Q32146040,rare disease,希少疾患,Q929833,cone-rod dystrophy 7,,cone-rod dystrophy that has material basis in heterozygous mutation in the RIMS1 gene on chromosome 6q13,,C566350,,,,C1863634
Q32145967,rare disease,希少疾患,Q929833,X-linked cone-rod dystrophy 3,,cone-rod dystrophy that has material basis in mutation in the CACNA1F gene on chromosome Xp11,,C564507,,,,C1845407
Q50349721,rare disease,希少疾患,Q929833,hereditary sensory and autonomic neuropathy type 2A,,hereditary sensory and autonomic neuropathy type 2 characterized by progressive sensory neuropathy with onset in childhood that has material basis in mutation in the HSN2 isoform of the WNK1 gene on chromosome 12p13,,,,,,C0751540
Q50349634,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 30,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of ZMYND11 on chromosome 10p15.3,,,,,,C4015167
Q50349635,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 31,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of PURA on chromosome 5q31.3,,,,,,C4015357
Q50349633,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 29,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of SETBP1 on chromosome 18q12.3,,,,,,C4015141
Q50349638,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 34,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of COL4A3BP on chromosome 5q13.3,,,,,,C4225156
Q50349639,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 35,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of PPP2R5D on chromosome 6p21.1,,,,,,C4225354
Q50349636,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 32,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of KAT6A on chromosome 8p11.21,,,,,,C4225396
Q50349637,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 33,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of DPP6 on chromosome 7q36.2,,,,,,C4225375
Q50349642,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 38,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of EEF1A2 on chromosome 20q13.33,,,,,,C4225343
Q50349643,rare disease,希少疾患,Q929833,autosomal dominant non-syndromic intellectual disability 39,,autosomal dominant non-syndromic intellectual disability that has material basis in an autosomal dominant mutation of MYT1L on chromosome 2p25.3,,,,,,C4225296
