qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q106208571,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-04-13),,,,,,
Q106208568,biomarker,バイオマーカー,Q11190,Guardanapo 06,,object that integrates the Museu Paulista collection (1-07-05-000-11547-07-07),,,,,,
Q106208569,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-02-13),,,,,,
Q106208574,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-07-13),,,,,,
Q106208575,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-08-13),,,,,,
Q106208572,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-05-13),,,,,,
Q106208573,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-06-13),,,,,,
Q106208578,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-11-13),,,,,,
Q106208579,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-12-13),,,,,,
Q106208576,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-09-13),,,,,,
Q106208577,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-10-13),,,,,,
Q106208582,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11559-03-07),,,,,,
Q106208580,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11556-13-13),,,,,,
Q106208581,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11559-02-07),,,,,,
Q106208585,biomarker,バイオマーカー,Q11190,Guardanapo,,object that integrates the Museu Paulista collection (1-07-05-000-11559-04-07),,,,,,
Q129821125,biomarker,バイオマーカー,Q11190,sanggul,,Malay women hairstyle,,,,,,
Q122912965,biomarker,バイオマーカー,Q11190,Balloon Eustachian Tuboplasty,,procedure to treat Eustachian tube dysfunction,,,,,,
Q123402868,biomarker,バイオマーカー,Q11190,blood bath causes woman to be carried off by bird,,narrative motif documented in Thompson's Motif-Index of Folk-Literature,,,,,,
Q3298118,biomarker,バイオマーカー,Q11190,suicide prevention,自殺予防,"umbrella term for the collective efforts to reduce the incidence of suicide, including reduction of risk factors as well as promotion of preventions and social support",,D000092864,,,,C0204732
Q4118322,biomarker,バイオマーカー,Q11190,infection control,感染管理,"medical field concerned with preventing healthcare-associated infection, a practical sub-discipline of epidemiology",,D017053,,,,C0085557
Q1749760,biomarker,バイオマーカー,Q11190,Wetterschornstein Buchholz,,underground mine ventilation of a former mine in Witten,,,,,,
Q14395867,biomarker,バイオマーカー,Q11190,UEBE Medical,,medical technology manufacturer,,,,,,
Q13608061,biomarker,バイオマーカー,Q11190,registered nurse,レジスタード・ナース,nurse who graduated from a nursing program and passed a national licensing exam,,,,,,
Q5762448,biomarker,バイオマーカー,Q11190,Hill repair,,medical intervention,,,,,,
Q3536444,biomarker,バイオマーカー,Q11190,tissue and organ harvesting,,surgical procedure that removes organs or tissues for reuse,,D020858,,,,
Q1643131,biomarker,バイオマーカー,Q11190,classification of periodontal diseas,,,,,,,,
Q186005,biomarker,バイオマーカー,Q11190,physiotherapy,理学療法,health profession that aims to address the illnesses or injuries that limit a person's abilities to function in everyday lives,運動機能の維持・改善を目的に運動・温熱・電気・水・光線などの物理的手段を用いて行われる治療法,D026761,,,,C0031818
Q4397935,biomarker,バイオマーカー,Q11190,Russian Academy of Medical Sciences,ロシア医学アカデミー,Russian medical research organization,,,,,,
Q10359892,biomarker,バイオマーカー,Q11190,resignification,,the method used in neurolinguistics to make people assign new meaning to events by changing their worldview.,,,,,,
Q7813368,biomarker,バイオマーカー,Q11190,toileting,,medical procedure,,,,,,
Q2362354,biomarker,バイオマーカー,Q11190,classification of schizofrenia,,,,,,,,
Q2274060,biomarker,バイオマーカー,Q11190,disaster medicine,災害医療,area of medical specialization,医療の分野,D054597,,,,C1955980
Q593056,biomarker,バイオマーカー,Q11190,Nerve injury classification,,scheme developed by Seddon and Sunderland,,,,,,
Q7923727,biomarker,バイオマーカー,Q11190,veterinary parasitology,獣医寄生虫学,"study of animal parasites, especially relationships between parasites and animal hosts",,,,,,
Q444351,biomarker,バイオマーカー,Q11190,dual-energy X-ray absorptiometry,二重エネルギーX線吸収測定法,diagnostic test for bone mineral density testing,,,,,,
Q2976563,biomarker,バイオマーカー,Q11190,classification of psychosis,,,,,,,,
Q1858805,biomarker,バイオマーカー,Q11190,quaternary prevention,四次予防,to avoid patient overdiagnosis and overtreatment,,D000081404,,,,C5197918
Q4959789,biomarker,バイオマーカー,Q11190,Breast cancer classification,,medical classification system,,,,,,
Q1500431,biomarker,バイオマーカー,Q11190,reflection seismology,地震探査,explore subsurface properties with seismology,,,,,,
Q541080,biomarker,バイオマーカー,Q11190,lithopedion,石児,calcified body of a dead fetus,,,,,,
Q1787013,biomarker,バイオマーカー,Q11190,cancer prevention,癌の予防,active measures to decrease the risk of cancer,,,,,,
Q4223039,biomarker,バイオマーカー,Q11190,Classification of mental retardation,,,,,,,,
Q4955770,biomarker,バイオマーカー,Q11190,Brain Imaging Centre,,,,,,,,
Q847796,biomarker,バイオマーカー,Q11190,laser surgery,,type of surgery that uses a laser,ウィキメディアの曖昧さ回避ページ,D053685,,,,
Q17085130,biomarker,バイオマーカー,Q11190,Deworm the World Initiative,,initiative for school-based deworming around the world,,,,,,
Q4115091,biomarker,バイオマーカー,Q11190,epizootiology,動物疫学,study of disease patterns within animal populations,,,,,,
Q7168387,biomarker,バイオマーカー,Q11190,pericardial window techniques,,surgical construction of an opening or window in the pericardium,,D010491,,,,C0031041
Q5831767,biomarker,バイオマーカー,Q11190,Empresa de Acueducto y Alcantarillado de Bogotá,,water supply and sewage treatment company of Bogota,,,,,,
Q11776829,biomarker,バイオマーカー,Q11190,Telemedical Maritime Assistance Service,,medical advisory service for seafarers,,,,,,
Q7638334,biomarker,バイオマーカー,Q11190,Sun Hudson case,,,,,,,,
Q12205110,biomarker,バイオマーカー,Q11190,penile inversion vaginoplasty,,form of male-to-female gender-affirming surgery,,,,,,
Q7649711,biomarker,バイオマーカー,Q11190,Sustained viral response,,,,,,,,
Q2839152,biomarker,バイオマーカー,Q11190,secondary prevention,,detect and address an existing disease before the appearance of symptoms,,D055502,,,,C0679699
Q17442658,biomarker,バイオマーカー,Q11190,Adverse Childhood Experiences Study,,research study,,,,,,
Q4919677,biomarker,バイオマーカー,Q11190,Gustilo open fracture classification,Gustilo分類,most commonly used classification system for open fractures,,,,,,
Q924581,biomarker,バイオマーカー,Q11190,clinical nurse specialist,専門看護師,advanced practice nurse,,,,,,
Q4684101,biomarker,バイオマーカー,Q11190,Adolf Hitler's possible monorchism,アドルフ・ヒトラーの単精巣症の可能性,overview about Adolf Hitler's possible monorchism,,,,,,
Q465206,biomarker,バイオマーカー,Q11190,SLAP tear,SLAP損傷,tear of the superior glenoid labrum from anterior to posterior,,,,840.7,,C0949191
Q7845807,biomarker,バイオマーカー,Q11190,tropical nursing,,nursing specialty,,,,,,
Q373494,biomarker,バイオマーカー,Q11190,injury prevention,,effort to prevent or reduce the severity of bodily injuries,,,,,,
Q7075801,biomarker,バイオマーカー,Q11190,occupational health nursing,,nursing specialty,,D009785,,,,
Q2554857,biomarker,バイオマーカー,Q11190,cardiac nursing,,nursing specialty that works with patients who suffer from cardiovascular problems,,D064646,,,,C0557523
Q7923723,biomarker,バイオマーカー,Q11190,veterinary obstetrics,,obstetrical methods used in veterinary medicine,,,,,,
Q1674502,biomarker,バイオマーカー,Q11190,isolation,隔離,"measures taken in care units to prevent contagious diseases from being spread among patients, health care workers, and visitors",,D010356,,,,C0030693
Q4292154,biomarker,バイオマーカー,Q11190,mechanotherapy,機械療法,type of physiotherapy,,,,,,
Q1059442,biomarker,バイオマーカー,Q11190,Upsherin,アップシェリン,haircutting ceremony observed by a wide cross-section of Jews,,,,,,
Q7442966,biomarker,バイオマーカー,Q11190,Second-impact syndrome,セカンドインパクト症候群,medical condition,,,,,,CL1408101
Q13650644,biomarker,バイオマーカー,Q11190,Morning banana diet,朝バナナ,Japanese fad diet from 2008,,,,,,
Q5550842,biomarker,バイオマーカー,Q11190,geriatric nursing,老人看護,specialty of nursing pertaining to older adults,,D005851,,,,C0017466
Q3493547,biomarker,バイオマーカー,Q11190,desensitization,脱感作,method to reduce or eliminate an organism's negative reaction to a substance or stimulus via gradual exposure,,D003888,,99.12,,
Q595071,biomarker,バイオマーカー,Q11190,nurse practitioner,ナース・プラクティショナー,profession,,D009722,,,224571005,C0028657
Q3610264,biomarker,バイオマーカー,Q11190,projectional radiography,単純X線撮影,formation of a 2D images using X-rays,,,,,,
Q2976573,biomarker,バイオマーカー,Q11190,classification of mental disorders,精神障害の分類,There are currently two widely established systems for classifying mental disorders,,,,,,
Q3314827,biomarker,バイオマーカー,Q11190,dysthanasia,ディスタナジア,Extension of the life of a dying patient through technological means without regard to quality of life,,,,,,
Q3316017,biomarker,バイオマーカー,Q11190,orthothanasia,,correct action in the face of death by those who care for the patient,,,,,,
Q2643251,biomarker,バイオマーカー,Q11190,chemical synapse,シナプス,biological junctions through which neurons' signals can be sent,,,,,,C1179882
Q4155224,biomarker,バイオマーカー,Q11190,Daugavgrīva wastewater treatment plant,,Wastewater treatment plant in Latvia,,,,,,
Q15806530,biomarker,バイオマーカー,Q11190,Zava,,online doctor service,,,,,,
Q1537534,biomarker,バイオマーカー,Q11190,vaginoplasty,造膣術,any surgical procedure that results in the construction or reconstruction of the vagina,膣を構築または再建するあらゆる外科的処置,,,,,
Q15882167,biomarker,バイオマーカー,Q11190,guaranteed minimum income,,a particular program which provides income to those without other means of support,,,,,,
Q9258064,biomarker,バイオマーカー,Q11190,veterinary pharmacology,,pharmacology applied to animals,,,,,,
Q1968653,biomarker,バイオマーカー,Q11190,chondrolaryngoplasty,喉頭隆起削除術,surgical procedure,,,,,,
Q7281274,biomarker,バイオマーカー,Q11190,radioimmunoguided surgery,,method of locating tumours to enable removal,,,,,,
Q3490749,biomarker,バイオマーカー,Q11190,first haircut,,event with a special significance in certain cultures and religions,,,,,,
Q925246,biomarker,バイオマーカー,Q11190,limnic eruption,湖水爆発,"very rare type of natural disaster in which dissolved carbon dioxide (CO2) suddenly erupts from deep lake waters, forming a gas cloud capable of suffocating wildlife, livestock, and humans",,,,,,
Q1881849,biomarker,バイオマーカー,Q11190,cytopathology,細胞診断,branch of pathology that studies and diagnoses diseases on the cellular level,,D003581,,,,C0010799
Q112292036,biomarker,バイオマーカー,Q11190,"School of Nursing, Batsar",,"school of Nursing, Batsar is located in Katsina State",,,,,,
Q69957073,biomarker,バイオマーカー,Q11190,rural nursing,,,,D064694,,,,C3658224
Q69957315,biomarker,バイオマーカー,Q11190,nephrology nursing,,,,D064647,,,,C0557539
Q112315445,biomarker,バイオマーカー,Q11190,"Hill College of Nursing Science, Jos",,"Hill College of Nursing Science is a nursing school located in Jos, Plateau State.",,,,,,
Q112335057,biomarker,バイオマーカー,Q11190,"Bayelsa School of Nursing, Tombia",,"school of Nursing, Tombia is located in Bayelsa State, Nigeria",,,,,,
Q112335097,biomarker,バイオマーカー,Q11190,"Adamawa State College of Nursing and Midwifery, Yola",,"Adamawa State College of Nursing and Midwifery, Yola Located in Yola Adamawa State, Nigeria",,,,,,
Q112335011,biomarker,バイオマーカー,Q11190,"School of Nursing, UCTH",,"The School of Nursing of University of Calabar Teaching Hospital (UCTH) started nursing training in April, 1979. The school is located in Calabar, River State, Nigeria.",,,,,,
Q112335008,biomarker,バイオマーカー,Q11190,"School of Psychiatric Nursing, Eket",,"School of Psychiatric Nursing, Eket is located in Akwa Ibom state, Nigeria.",,,,,,
Q112335014,biomarker,バイオマーカー,Q11190,"School of Nursing, Adazi",,"School of Nursing, Adazi. Anambra State, Nigeria",,,,,,
Q112335015,biomarker,バイオマーカー,Q11190,"School of Nursing, NAUTH, Nnewi",,"School of Nursing NAUTH, Nnewi,  Anambra State",,,,,,
Q112335021,biomarker,バイオマーカー,Q11190,"School of Nursing, St. Margaret’s Hospital, Calabar",,"school of nursing is located in Cross River State, Nigeria",,,,,,
Q112335029,biomarker,バイオマーカー,Q11190,"School of Nursing, UMTH",,"the school of Nursing, UMTH is located in borno state",,,,,,
Q112335048,biomarker,バイオマーカー,Q11190,"School of Post Basic Psychiatric Nursing, Federal Neuropsychiatric Hospital, Maiduguri",,"The School of Post Basic Psychiatric Nursing, Federal Neuropsychiatric Hospital is located in Borno State",,,,,,
Q112335116,biomarker,バイオマーカー,Q11190,"School of Nursing, ATBU, Bauchi",,"The school of Nursing ATBU Teaching Hospital, Bauchi is an academic institution accredited by the Nursing and Midwifery of Nigeria. The school is charged with the responsibility of training students Nurses.",,,,,,
Q112335531,biomarker,バイオマーカー,Q11190,"School of Nursing, (ABSUTH), Aba",,"School of Nursing, and midwifery is located in Aba, Abi State",,,,,,
Q112335539,biomarker,バイオマーカー,Q11190,"School of Nursing, Agbo",,"School of Nursing, Agbo is located in Delta State Nigeria",,,,,,
Q112335613,biomarker,バイオマーカー,Q11190,"School of Psychiatric Nursing, Aba",,"This is the School of Psychiatric Nursing,is located in Abia State is specially trained nursing whocare for the psychological and physical well being of people with mental health conditions or behavioral problems.",,,,,,
Q112340655,biomarker,バイオマーカー,Q11190,"School of Nursing, Ekiti State University Teaching Hospital, Ado-Ekiti",,"Ekiti State University Teaching Hospital, this is a tertiary health institution that provides secondary and tertiary medical care, and is also involved in the training of high and middle level manpower for the health industry.",,,,,,
Q112342296,biomarker,バイオマーカー,Q11190,"School of Nursing, uburu",,"School of Nursing, uburu is located in Ebony State",,,,,,
Q48973132,biomarker,バイオマーカー,Q11190,Inguinofemoral lymphadenectomy,,medical intervention,,,,,,
Q112394233,biomarker,バイオマーカー,Q11190,"School of Nursing, Bishop Shanahan Hospital, Nsukka",,"Bishop Shanahan Hospital School of Nursing located at Nsukka, Enugu State, Nigeria provides services in Education - Colleges & Universities.",,,,,,
Q69961947,biomarker,バイオマーカー,Q11190,radiologic and imaging nursing,,,,D000072856,,,,C4277537
Q88808305,biomarker,バイオマーカー,Q11190,artificial heart at Palais de la Découverte,,,,,,,,
Q60745404,biomarker,バイオマーカー,Q11190,male grooming,グルーミング族,personal care of the male body and appearance,,,,,,
Q112613265,biomarker,バイオマーカー,Q11190,"School of Nursing, Warri",,"School of Nursing, GPMR+VX2, Road, Edjeba 332104, Warri",,,,,,
Q112623986,biomarker,バイオマーカー,Q11190,"School of Post Basic Peri- Operative Nursing, ISTH",,"The School of Post Basic Peri- Operative Nursing, ISTH is located in Irrua, Enugu state. The school provide quality training research and specialist health care for people in a friendly environment with excellence in Perioperative services.",,,,,,
