qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q1531326,disease,病気,Q12136,autosomal dominant limb-girdle muscular dystrophy type 1E,,autosomal dominant limb-girdle muscular dystrophy that has material basis in heterozygous mutation in the DNAJB6 gene on chromosome 7q36,,,,,,C3148763
Q500695,disease,病気,Q12136,retinoblastoma,網膜芽細胞腫,retinal cell cancer,,D012175,C69.2,190.5,,C0035335
Q708165,disease,病気,Q12136,neurogenic arthrogryposis multiplex congenita,関節拘縮,congenital joint contracture in two or more areas of the body,,C536614,,728.3,,C1859721
Q1538218,disease,病気,Q12136,Muckle-Wells syndrome,マックル・ウェルズ症候群,Human disease,,,L50.8,,,C0268390
Q402575,disease,病気,Q12136,maple syrup urine disease,メープルシロップ尿症,human disease,,D008375,,,,C0024776
Q419897,disease,病気,Q12136,porphyria due to ALAD deficiency,,"porphyria that has symptom abdominal pain, has symptom neuropathy, has symptom autonomic instability and has symptom psychosis",,,E80.2,277.1,,C0162533
Q1138580,disease,病気,Q12136,Ewing sarcoma,ユーイング肉腫,"bone cancer that has material basis in neural crest cells derives from undeveloped, undifferentiated neuroectoderm",小円形細胞の増殖によりなる悪性腫瘍,D012512,C41.9,170.9,,C0553580
Q1112752,disease,病気,Q12136,Watson syndrome,,medical condition,,,Q87.1,,,C0347915
Q727436,disease,病気,Q12136,Lesch-Nyhan syndrome,レッシュ・ナイハン症候群,rare genetic syndrome,,D007926,,277.2,,C0023374
Q503642,disease,病気,Q12136,trisomy 16,16トリソミー,partial or complete triplication of chromosome 16,,C538041,,,,C1519651
Q735652,disease,病気,Q12136,mitral valve prolapse,僧帽弁逸脱症,mitral valve disease where one or both of the cusps of the mitral valve bulge or collapse backward in the left atrium during systole,,D008945,,424.0,,C0026267
Q779250,disease,病気,Q12136,Crouzon syndrome,,Congenital disorder of the skull and face,,D003394,,756.0,,C0010273
Q11085,disease,病気,Q12136,Parkinson's disease,パーキンソン病,long-term degenerative neurological disorder,運動障害を示す進行性の神経変性疾患の一種,D010300,,,,C0030567
Q1136492,disease,病気,Q12136,Costello syndrome,コステロ症候群,"syndrome characterized by craniofacial dysmorphology, cardiac defects, mild intellectual disability, and high birth weight followed by a failure to thrive and developmental delays",,D056685,,,,C0587248
Q1133289,disease,病気,Q12136,Cornelia de Lange syndrome,,genetic disease,,D003635,,759.89,,C0270972
Q1472,disease,病気,Q12136,Crohn's disease,クローン病,type of inflammatory bowel disease,主として口腔から肛門までの全消化管に、非連続性の慢性肉芽腫性炎症を生じる原因不明の炎症性疾患,D003424,,,,C0156147
Q387082,disease,病気,Q12136,ataxia telangiectasia,毛細血管拡張性運動失調症,"a rare, neurodegenerative, autosomal recessive human disease causing severe disability",,D001260,G11.3,334.8,,C0004135
Q727008,disease,病気,Q12136,McCune–Albright syndrome,マッキューン・オルブライト症候群,rare disease,,D005359,Q78.1,756.54,726029005,
Q1106881,disease,病気,Q12136,Coffin-Lowry syndrome,コフィン・ローリー症候群,genetic disorder that is X-linked dominant,,D038921,Q87.8,759.89,,C0265252
Q1151300,disease,病気,Q12136,autoimmune lymphoproliferative syndrome,自己免疫性リンパ増殖症候群,Human disease,,D056735,,,,C1328840
Q1529983,disease,病気,Q12136,mucopolysaccharidosis II,ムコ多糖症II型,mucopolysaccharidosis characterized by a deficiency of the lysosomal enzyme iduronate sulfatase,,D016532,,277.5,,C0026705
Q1531320,disease,病気,Q12136,autosomal dominant limb-girdle muscular dystrophy type 1B,,autosomal dominant limb-girdle muscular dystrophy that has material basis in mutation in the gene encoding lamin A/C (LMNA),,C535898,,,,C1834653
Q1097490,disease,病気,Q12136,cardiofaciocutaneous syndrome,CFC症候群,Human disease,,,,,,C1275081
Q1531328,disease,病気,Q12136,autosomal dominant limb-girdle muscular dystrophy type 1F,,autosomal dominant limb-girdle muscular dystrophy that has material basis in heterozygous mutation in the TNPO3 gene on chromosome 7q32,,C564242,,,,C1842062
Q1531329,disease,病気,Q12136,autosomal dominant limb-girdle muscular dystrophy type 1G,,autosomal dominant limb-girdle muscular dystrophy that has material basis in heterozygous mutation in the HNRNPDL gene on chromosome 4q21,,C563794,,,,C1836765
Q1531335,disease,病気,Q12136,autosomal recessive limb-girdle muscular dystrophy type 2L,,autosomal recessive limb-girdle muscular dystrophy that has material basis in homozygous or compound heterozygous mutation in the ANO5 gene on chromosome 11p14,,C566968,,,,C1969785
Q1531333,disease,病気,Q12136,autosomal recessive limb-girdle muscular dystrophy type 2G,,autosomal recessive limb-girdle muscular dystrophy that has material basis in mutation in the gene encoding telethonin (TCAP),,C566599,,,,C1866008
Q1531338,disease,病気,Q12136,autosomal recessive limb-girdle muscular dystrophy type 2M,,autosomal recessive limb-girdle muscular dystrophy that has material basis in homozygous or compound heterozygous mutation in the gene encoding fukutin (FKTN) on chromosome 9q31,,C566912,,,,C1969040
Q775593,disease,病気,Q12136,specific language impairment,,range of neurodevelopmental conditions,,D000080888,,,,C0973461
Q1538227,disease,病気,Q12136,Kabuki syndrome,歌舞伎症候群,rare disease,常染色体優性遺伝の遺伝疾患,C537705,,759.89,,C0796004
Q501694,disease,病気,Q12136,congenital insensitivity to pain with anhidrosis,先天性無痛無汗症,rare disease,,,,,,C0020074
Q1541620,disease,病気,Q12136,Rosenthal fiber,,rare disease,,,,,,C0333731
Q1485,disease,病気,Q12136,systemic lupus erythematosus,全身性エリテマトーデス,"inflammation of connective tissue marked by skin rashes, joint pain and swelling, inflammation of the kidneys and inflammation of the tissue surrounding the heart.",膠原病の一つ,D008180,,,,C0024141
Q1107087,disease,病気,Q12136,Cohen syndrome,コーエン症候群,"a rare genetic developmental disorder characterized by microcephaly, characteristic facial features, hypotonia, non-progressive intellectual deficit, myopia and retinal dystrophy, neutropenia and truncal obesity",,C536438,,,56604005,C0265223
Q1101694,disease,病気,Q12136,Joubert syndrome,ジュベール症候群,"Joubert syndrome (JS) is characterized by congenital malformation of the brainstem and agenesis or hypoplasia of the cerebellar vermis leading to an abnormal respiratory pattern, nystagmus, hypotonia, ataxia, and delay in achieving motor milestones",,,,742.2,,C0431399
Q1483,disease,病気,Q12136,Craniopagus parasiticus,寄生的頭蓋結合体,rare type of Craniopagus,,,,,,
Q779203,disease,病気,Q12136,CINCA syndrome,新生児期発症多臓器系炎症性疾患,"Chronic Infantile Neurological, Cutaneous, and Articular (CINCA) syndrome is characterised by skin rash, joint involvement, chronic meningitis with granulocytes and, in some cases, sensorineural hearing loss and ocular signs",,D056587,,,,C0409818
Q390908,disease,病気,Q12136,Lucey–Driscoll syndrome,,autosomal recessive metabolic disorder affecting enzymes involved in bilirubin metabolism,,C562692,,774.30,,C0270210
Q1120682,disease,病気,Q12136,metachromatic leukodystrophy,,human disease,,D007966,,,,C0023522
Q781618,disease,病気,Q12136,cleidocranial dysplasia,鎖骨・頭蓋異形成症,osteochondrodysplasia that has material basis in mutations in the RUNX2 gene which results in undeveloped or absent located in clavicle along with delayed closing of fontanels in the located in skull,,D002973,,,,C0008928
Q1151801,disease,病気,Q12136,Waardenburg's syndrome,ワールデンブルグ症候群,genetic condition involving hearing loss and depigmentation,,D014849,,270.2270.2,,C0079661
Q1149042,disease,病気,Q12136,cystinosis,シスチノーシス,lysosomal storage disease characterized by the abnormal accumulation of cystine in lysosomes,,D003554,,270.0,367374009,C0010690
Q1087632,disease,病気,Q12136,idiopathic CD4+ lymphocytopenia,特発性CD4+リンパ球減少症,rare disease,,D018344,D72.8,288.51,,C0206744
Q1544408,disease,病気,Q12136,Alagille syndrome,アラジール症候群,congenital disorder of digestive system,,D016738,,759.89,,C0085280
Q1544416,disease,病気,Q12136,lissencephaly,滑脳症,brain disorder that prevents growth of brain folds,,D054082,,,,C0266463
Q1621463,disease,病気,Q12136,molybdenum cofactor deficiency,モリブデン補因子欠損症,metal metabolism disease characterized by encephalopathy that worsens over time resulting from the absence of molybdenum cofactor which leads to accumulation of toxic levels of sulphite and neurological damage,,,,,,C0268119
Q1495797,disease,病気,Q12136,panhypopituitarism,,human disease,,C580003,,,,C0242343
Q1485893,disease,病気,Q12136,encephalopathy due to GLUT1 deficiency,De Vivo病,disease,,C536830,G93.4,,,C3149117
Q1583485,disease,病気,Q12136,Rothmund-Thomson syndrome,ロスムンド・トムソン症候群,human disease,,D011038,,757.33,,C0032339
Q1491661,disease,病気,Q12136,galactosialidosis,,rare disease,,C536411,E77.1,,,C0268233
Q1617658,disease,病気,Q12136,hyper IgM syndrome,高IgM症候群,primary immune deficiency disorders characterized by defective CD40 signaling,,D053306,D80.5,279.05,,
Q1587881,disease,病気,Q12136,popliteal pterygium syndrome,,Human disease,,C562509,,,,C0265259
Q1543446,disease,病気,Q12136,Noonan syndrome,ヌーナン症候群,"congenital, genetically widespread disease considered to be a type of dwarfism affecting boys and girls equally",,D009634,,759.89,205824006,C0028326
Q1585081,disease,病気,Q12136,malignant hyperthermia,悪性高熱症,"genetic disease that is characterized by a drastic and uncontrolled increase in skeletal muscle oxidative metabolism, which overwhelms the body's capacity to supply oxygen, remove carbon dioxide, and regulate body temperature",全身麻酔の併発症のひとつ,D008305,,,,C0024591
Q1609755,disease,病気,Q12136,hereditary fructose intolerance syndrome,,inborn error of fructose metabolism caused by a deficiency of the enzyme aldolase B,,D005633,,,,C0016751
Q1504570,disease,病気,Q12136,protein C deficiency,プロテインC欠乏症,rare genetic trait that predisposes to thrombotic disease,,D020151,,289.81,,C0398625
Q1544989,disease,病気,Q12136,Peutz-Jeghers syndrome,ポイツ・ジェガーズ症候群,autosomal dominant genetic disorder characterized by the development of benign hamartomatous polyps in the gastrointestinal tract and hyperpigmented macules on the lips and oral mucosa (melanosis),大腸に100個以上のポリープが発生する常染色体優性遺伝疾患,D010580,,759.6,,C0031269
Q1609733,disease,病気,Q12136,hereditary folate malabsorption,,medical condition,,C562799,,,,C0342705
Q1475743,disease,病気,Q12136,Robinow syndrome,,"syndrome characterized by mild to moderate short stature due to growth delays after birth, distinctive craniofacial abnormalities, skeletal malformations and genital abnormalities",,C562492,,759.8,,C0265205
Q782958,disease,病気,Q12136,centronuclear myopathy,,myopathy characterized by abnormally located nuclei in skeletal muscle cells,,,,,82077006,C0175709
Q1153641,disease,病気,Q12136,Wolfram syndrome,ウォルフラム症候群,"rare disease in which a human simultaneously has diabetes insipidus, diabetes, optic nerve atrophy and deafness syndrome",,D014929,E13.8,249.90,,C0043207
Q1154619,disease,病気,Q12136,Werner syndrome,ウェルナー症候群,Lethal autosomal recessive disorder,,D014898,,,,C0043119
Q493103,disease,病気,Q12136,paramyotonia congenita,先天性パラミオトニア,human disease,,C538616,G71.1,359.2,,C0221055
Q1476965,disease,病気,Q12136,xanthinuria,,"purine-pyrimidine metabolic disorder characterized by deficiency of xanthine oxidase, resulting in excretion of large amounts of xanthine in the urine and the formation of xanthine stones",,C562584,,,190919008,C0220988
Q795024,disease,病気,Q12136,sirenomelia,シレノメリア,disease,,C538595,Q87.2,759.89,,C0037205
Q498826,disease,病気,Q12136,sucrose intolerance,ショ糖不耐症,Congenital sucrase-isomaltase deficiency (CSID) is a carbohydrate intolerance disorder characterised by malabsorption of oligosaccharides and disaccharides,,C538139,E74.3,271.3,,C1283620
Q1162164,disease,病気,Q12136,clubfoot,先天性内反足,bone development disease,,D003025,,,,C0009081
Q530142,disease,病気,Q12136,FG syndrome,FG症候群,disease,,C537923,,,,C0220769
Q736633,disease,病気,Q12136,mismatch repair cancer syndrome,ターコット症候群,genetic disease,,C536928,,,,C0265325
Q1200839,disease,病気,Q12136,oculocerebrorenal syndrome,,Human disease,,D009800,,270.8,,C0028860
Q1164401,disease,病気,Q12136,Pitt-Hopkins syndrome,ピット＝ホプキンズ症候群,"rare genetic disorder characterized by developmental delay, epilepsy, distinctive facial features, and possible intermittent hyperventilation followed by apnea",発達遅延、顔面形態異常、呼吸異常の合併を特徴とする遺伝子疾患,C537403,,,,C1970431
Q773118,disease,病気,Q12136,Andersen-Tawil syndrome,,Human disease,,D050030,I45.8,426.82,,C1563715
Q737712,disease,病気,Q12136,asplenia,無脾症,congenital disorder,,,D73.0,759.01,707147002,
Q432396,disease,病気,Q12136,achromatopsia,杆体1色覚,"human illness, a type of color blindness",,,,,,C0152200
Q117121,disease,病気,Q12136,Wilson disease,肝レンズ核変性症,multisystem disease due to abnormal accumulation of copper,先天性銅代謝異常によって無機銅が代謝されずに蓄積し、大脳のレンズ核の変性と共に肝硬変・角膜輪等を生ずる疾患,D006527,,275.1,,C0019202
Q492129,disease,病気,Q12136,porencephaly,,congenital disorder of nervous system characterized by cysts or cavities within the cerebral hemisphere.,,D065708,,,38837006,C0302892
Q424247,disease,病気,Q12136,acute intermittent porphyria,急性間欠性ポルフィリン症,human disease,,D017118,E80.2,277.1,,C0162565
Q498487,disease,病気,Q12136,Camurati-Engelmann disease,,rare disease,,D003966,,756.59,,C0011989
Q500314,disease,病気,Q12136,Kashin–Beck disease,カシン＝ベック病,"chronic, endemic osteochondropathy",,D057767,M12.1,716.0,,C2745963
Q772022,disease,病気,Q12136,asplenia with cardiovascular anomalies,,rare disease,,,,759.0,,
Q790971,disease,病気,Q12136,Bartter disease,バーター症候群,Human disease,,D001477,,,707742001,C0341700
Q478891,disease,病気,Q12136,Simpson-Golabi-Behmel syndrome,シンプソン・ゴラビ・ベーメル症候群,"X-linked disease characterized by pre- and postnatal overgrowth and craniofacial, skeletal, cardiac and renal abnormalities",,C537340,Q87.0,,,C0796154
Q47912,disease,病気,Q12136,lung cancer,肺癌,cancer in the lung,肺に発生する上皮細胞由来の悪性腫瘍,,C3333.-C3434.,162162,,C0024624
Q1479494,disease,病気,Q12136,paroxysmal nocturnal hemoglobinuria,発作性夜間血色素尿症,"disease of the blood characterized by destruction of red blood cells by the complement system, a part of the body's innate immune system",,D006457,,,,C0019050
Q1200239,disease,病気,Q12136,dermatofibrosarcoma protuberans,隆起性皮膚線維肉腫,fibrosarcoma that is located in the dermis layer of the skin,,D018223,C49,8832,,C0206647
Q838139,disease,病気,Q12136,ventricular septal defect,心室中隔欠損,"heart septal defect characterized by an opening in the interventricular septum, causing a shunt between ventricles",,D006345,,,,C0018818
Q847605,disease,病気,Q12136,neurofibromatoses,神経線維腫症,human diseases,,D017253,,,,C0027832
Q845618,disease,病気,Q12136,Dejerine–Sottas disease,,a rare hereditary neurological disorder characterised by damage to the peripheral nerves and resulting progressive muscle wasting,,,G60.0,356.0,,
Q741315,disease,病気,Q12136,von Hippel-Lindau disease,フォン・ヒッペル・リンドウ病,a rare genetic disorder characterized by visceral cysts and benign tumors in multiple organ systems with potential for subsequent malignant change.,,D006623,,759.6,,C0019562
Q473262,disease,病気,Q12136,complete androgen insensitivity syndrome,,intersex variation where one has no response to androgens and is born with a vulva and clitoris,,,E34.1,259.51,,
Q774016,disease,病気,Q12136,Denys-Drash syndrome,デニス・ドラッシュ症候群,Human disease,,D030321,,,,C0950121
Q431643,disease,病気,Q12136,microcephaly,小頭症,medical condition in which the brain does not develop properly resulting in a smaller than normal head,,D008831,,,,C0025958
Q744790,disease,病気,Q12136,Treacher Collins syndrome,トリーチャーコリンズ症候群,human genetic disorder,頬骨の欠如等の顎顔面形態の不調和を特徴とする、常染色体優位先天性疾患のひとつ,D008342,,756.0,,C0242387
Q40301,disease,病気,Q12136,parathyroid carcinoma,,endocrine disease,,,,,,C0153653
Q774483,disease,病気,Q12136,galactosemia,ガラクトース血症,carbohydrate metabolic disorder that involves a defect in galactose metabolism resulting in toxic levels of galactose 1-phosphate in various tissues,,D005693,,,,C0016952
Q494922,disease,病気,Q12136,glycogen storage disease III,,human disease,,D006010,,271.0,,C0017922
Q1484058,disease,病気,Q12136,short QT syndrome,QT短縮症候群,"heart conduction disease that is characterized by heart arrhythmia defined as a short QT interval on an EKG (less than 300 ms) that does not significantly change with heart rate, tall and peaked T waves, and a structurally normal heart",,C580439,R94.3,,,C2348199
Q535364,disease,病気,Q12136,Angelman syndrome,アンジェルマン症候群,genetic condition in humans,,D017204,,759.89,,C0162635
Q787751,disease,病気,Q12136,glycogen storage disease V,マッカードル病,Human disease,,D006012,,271.0,,C0017924
Q531019,disease,病気,Q12136,aortic valve stenosis,大動脈弁狭窄症,aortic valve disease that has physical basis in incomplete opening of the aortic valve,,D001024,,,,C0152417
Q766856,disease,病気,Q12136,pityriasis rubra pilaris,,Human disease,,D010916,,,,C0032027
Q1179460,disease,病気,Q12136,Fanconi syndrome,ファンコーニ症候群,"renal tubular transport disease of the proximal renal tubes characterized by glucosuria, phosphaturia, generalized aminoaciduria and HCO3 wasting",,D005198,,,40488004,C0015624
Q119280,disease,病気,Q12136,medullary sponge kidney,,congenital disorder of urinary system,,D007691,Q61.5,753.17,,C0022681
Q846316,disease,病気,Q12136,aplastic anemia,再生不良性貧血,"anemia that is characterized by a deficiency of red blood cells, white blood cells and platelets produced by bone marrow",,D000741,,,,C0002874
Q424258,disease,病気,Q12136,acute interstitial pneumonitis,,human disease,,D000080203,,,,C1279945
Q134003,disease,病気,Q12136,hemophilia,血友病,"human genetic disease that impairs the body's ability to make blood clots, a process needed to stop bleeding",血液凝固因子のうちVIII因子、IX因子の欠損ないし活性低下による遺伝性血液凝固異常症,,D66,286,,C0684275
Q1200233,disease,病気,Q12136,dermatochalasis,,medical condition,,,H02.3,374.87,58588007,
Q474254,disease,病気,Q12136,Bannayan-Riley-Ruvalcaba syndrome,バナヤン・ライリー・ルバルカバ症候群,"a rare overgrowth syndrome and hamartomatous disorder with occurrence of multiple subcutaneous lipomas, macrocephaly and hemangiomas.",,,,,,C0265326
Q1154764,disease,病気,Q12136,DOOR syndrome,,human disease,,,Q87.8,,,
Q1144618,disease,病気,Q12136,familial Mediterranean fever,家族性地中海熱,Human disease,,D010505,,,,C0031069
Q830308,disease,病気,Q12136,age related macular degeneration,加齢黄斑変性,medical condition which may result in blurred or no vision in the center of the visual field,,,,,267718000,C0242383
Q536269,disease,病気,Q12136,phaeochromocytoma,褐色細胞腫,endocrine organ benign neoplasm that arises within the adrenal medulla,,D010673,D35.0,194.0,360332001,C0031511
Q511372,disease,病気,Q12136,Krabbe disease,クラッベ病,congenital disorder of the nervous system,,D007965,,330.0,,C0023521
Q541852,disease,病気,Q12136,uncombable hair syndrome,梳かせない髪症候群,rare scalp hair shaft dysplasia,,C536939,Q84.1,,,C0432347
Q1263039,disease,病気,Q12136,Dubin-Johnson syndrome,デュビン・ジョンソン症候群,"rare, autosomal recessive, benign disorder that causes an isolated increase of conjugated bilirubin in the serum",,D007566,,277.4,,C0022350
Q745631,disease,病気,Q12136,polyorchidism,多睾丸症,rare disease,,,Q55.2,752.89,,C0266430
Q1640860,disease,病気,Q12136,hyperaldosteronism,アルドステロン症,adrenal gland hyperfunction disease that results in the overproduction of aldosterone by the adrenal glands,,D006929,,,,C0010481
Q829150,disease,病気,Q12136,glycogen storage disease IV,,human disease,,D006011,,271.0,,C0017923
Q1629483,disease,病気,Q12136,Walker–Warburg syndrome,,rare form of autosomal recessive congenital muscular dystrophy,,D058494,,,,C0265221
Q827497,disease,病気,Q12136,Muir-Torre syndrome,,Human disease,,D055653,,,,C1321489
Q49989,disease,病気,Q12136,Creutzfeldt-Jakob disease,クロイツフェルト・ヤコブ病,degenerative neurological disorder,中枢神経の変性疾患,D007562,,,,C0022336
Q1258463,disease,病気,Q12136,WHIM syndrome,,"immunodeficiency disease characterized by neutropenia, hypogammaglobulinemia, and extensive human papillomavirus (HPV) infection. It has material basis in heterozygous mutation in the CXCR4 gene on chromosome 2q22",,C536697,,,,C0472817
Q523893,disease,病気,Q12136,ichthyosis,魚鱗癬,"skin disease in which dry, scaly skin accumulates",先天的、または後天的な皮膚病の一種,D007057,Q80,757.1,,C0020757
Q815819,disease,病気,Q12136,atrial fibrillation,心房細動,abnormal heart rhythm characterized by rapid and irregular beating,,D001281,,,,C0004238
Q18576,disease,病気,Q12136,Pick disease,ピック病,"rare neurodegenerative disorder, characterized by formation of Pick bodies",,D020774,,,13092008,CL521532
Q1637035,disease,病気,Q12136,keratosis pilaris,毛孔性苔癬,skin condition characterized by small bumps,,C537412,,757.39,,C0263428
Q112670,disease,病気,Q12136,mastocytosis,肥満細胞症,human disease,,D008415,,757.33,,C0024899
Q830265,disease,病気,Q12136,vitelliform macular dystrophy,,"macular degeneration that can cause progressive vision loss, it is characterized by the disruption of cells in a small area near the center of the retina, the macula",,D057826,,,,C0339510
Q750826,disease,病気,Q12136,medium chain acyl-CoA dehydrogenase deficiency,,"lipid metabolism disorder that is characterized by a deficiency of the enzyme medium chain acyl-CoA dehydrogenase that results in the inability to convert medium chain fatty acids to energy, particularly during fasting",,C536038,E71.311,277.85,,C0220710
Q525642,disease,病気,Q12136,DiGeorge syndrome,22q11.2欠失症候群,"T cell deficiency disease that is the result of a large deletion of chromosome 22, which includes the DGS gene needed for development of the thymus and related glands with subsequent lack of T-cell production",,D004062,,,,C0012236
Q756289,disease,病気,Q12136,nephroblastoma,腎芽腫,rare disease,小児の腎腫瘍,D009396,C64,189.0,302849000,C1332219
Q1140528,disease,病気,Q12136,drusen,ドルーゼン,tiny yellow or white accumulations of extracellular material that build up between Bruch's membrane and the retinal pigment epithelium of the eye,,D015593,H35.3,,,C0035312
Q61335,disease,病気,Q12136,pre-eclampsia,子癇前症,hypertension occurring during pregnancy,,D011225,,642.4,398254007,C0032914
Q16499,disease,病気,Q12136,hyperthyroidism,甲状腺機能亢進症,thyroid gland disease that involves an overproduction of thyroid hormone,,D006980,,,,C0020550
Q1125675,disease,病気,Q12136,congenital disorder of glycosylation,,carbohydrate metabolic disorder that involves deficient or defective glycosylation of a variety of tissue proteins and/or lipids,,D018981,,,,C0282577
Q819207,disease,病気,Q12136,pseudohypoparathyroidism,偽性副甲状腺機能低下症,human disease,,D011547,,275.49,,C0033806
Q1140000,disease,病気,Q12136,Crigler-Najjar syndrome,クリグラー・ナジャール症候群,bilirubin metabolic disorder that involves a build up of bilirubin as bilirubin is not being broken down as a result of a lack or deficiency of the enzyme uridine diphosphate glycosyltransferase (UGT),,D003414,,277.4,,C0010324
Q1125121,disease,病気,Q12136,advanced sleep phase syndrome,睡眠相前進症候群,sleep disorder that involves an altered circadian rhythm resulting in falling asleep in early evening and awaking very early in the morning,概日リズムが正常な状態より前進する疾患,,G47.2,327.32,,C1858496
Q1262684,disease,病気,Q12136,Duane retraction syndrome,デュアン症候群,a rare congenital disease characterized by external gaze palsy,,D004370,,,,C0013261
Q1145668,disease,病気,Q12136,hemolytic anemia,溶血性貧血,form of anemia due to hemolysis,赤血球の破壊により起こる貧血,D000743,,773,,C0002878
Q1126831,disease,病気,Q12136,tetralogy of Fallot,ファロー四徴症,"congenital heart defect, whose symptoms include episodes of bluish skin color, whose embryology includes anteriosuperior displacement of the infundibular (aorticopulmonary) septum",心室中隔欠損症、大動脈騎乗、肺動脈狭窄、右心室肥大という4特徴と同時にチアノーゼを伴う先天性心疾患,D013771,,,,C0039685
Q799615,disease,病気,Q12136,osteitis fibrosa cystica,,"bone resorption disease that has material basis in hyperparathyroidism which results in hyperactivity in osteoclasts, deformity, and loss of mass located in bone",,D010002,E21.0,252.01,,C0029405
Q1268671,disease,病気,Q12136,Dyggve–Melchior–Clausen syndrome,,rare skeletal disorder belonging to the group of spondyloepimetaphyseal dysplasias,,C535726,,,,C0265286
Q506433,disease,病気,Q12136,trimethylaminuria,トリメチルアミン尿症,rare metabolic disorder,,C536561,E88.8,270.8,,C0342739
Q1640810,disease,病気,Q12136,hyper-IgD syndrome,,,,,,,,C0398691
Q548719,disease,病気,Q12136,aniridia,,Human disease,,D015783,,,,C0003076
Q1636310,disease,病気,Q12136,Landau–Kleffner syndrome,ランドウ・クレフナー症候群,a rare childhood neurological syndrome characterized by seizures and progressive loss of speech typically in a child with previous age-appropriate development,,D018887,F80.3,345.8,,C0282512
Q749409,disease,病気,Q12136,osteogenesis imperfecta,骨形成不全症,osteochondrodysplasia that has material basis in a deficiency in type-I collagen which results in brittle bones and defective connective tissue,,D010013,Q78.078.0,756.51756.51,,C0023931
Q81867,disease,病気,Q12136,albinism,アルビノ,congenital disorder causing skin to lack pigmentation,,D000417,E70.3,270.2,,C0001916
Q504790,disease,病気,Q12136,nephrotic syndrome,ネフローゼ症候群,Human disease,尿中に大量のタンパク質が排出されることにより、血液中のタンパク質の濃度が薄くなる結果、むくみ（浮腫）等の異常が起こる疾患,D009404,,,,C0027726
Q823140,disease,病気,Q12136,hereditary coproporphyria,,Human disease,,D046349,,277.1,,C0162531
Q545403,disease,病気,Q12136,hh blood group,,Rare blood group first found in Bombay(1982),,,,,,C1859408
Q524353,disease,病気,Q12136,erythromelalgia,肢端紅痛症,Human disease,,D004916,,,,C0014804
Q1129007,disease,病気,Q12136,angioedema,血管性浮腫,disease characterized by the rapid swelling,,D000799,,,,C0002994
Q1641399,disease,病気,Q12136,hypoplastic left heart syndrome,左心低形成症候群,congenital heart disease characterized by abnormal development of the left-sided structures of the heart,,D018636,,,,C0152101
Q746781,disease,病気,Q12136,neuroacanthocytosis,神経有棘赤血球症,Neuroacanthocytosis (NA) syndromes are a group of genetic diseases characterized by the association of red blood cell acanthocytosis (deformed erythrocytes with spike-like protrusions) and progressive degeneration of the basal ganglia,,D054546,,,,C0393576
Q814547,disease,病気,Q12136,Behr syndrome,,medical condition,,C537669,,,,C0221061
Q1283054,disease,病気,Q12136,hypochondroplasia,,osteochondrodysplasia that has material basis in mutation in the FGFR3 gene which affects ossification of cartilage and results in short limb dwarfism,,C562937,Q77.4,,,C0410529
Q1255956,disease,病気,Q12136,Dravet syndrome,ドラべ症候群,epilepsy characterized by frequent febrile seizures and with onset before 1 year,,,,345.1,230437002,
