qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q1250498,medical sign,医学的徴候,Q1441305,fetal nuchal edema,,ultrasound sign,,,,,,C1850292
Q1036403,medical sign,医学的徴候,Q1441305,hypoproteinemia,低タンパク血症,abnormally low level of protein in the blood,,D007019,E77.8,273.8,,C0020639
Q1149382,medical sign,医学的徴候,Q1441305,Janeway lesion,,medical condition,,,A41.8,,,C1532713
Q1036696,medical sign,医学的徴候,Q1441305,hypothermia,低体温症,condition caused when the human body gets too cold,体温が35℃未満に下がった状態,D007035,T68,991.6,,C0020672
Q1188913,medical sign,医学的徴候,Q1441305,Dennie–Morgan fold,,fold or line in the skin below the lower eyelid,,,,,,C1328339
Q1270758,medical sign,医学的徴候,Q1441305,deviation conjugée,,"medical sign indicating brain damage (e.g. a stroke in the middle cerebral artery), wherein the pupils of the eye tend to move toward the side of the body where the lesion is located;the symptom was described by Swiss neurologist Jean-Louis Prévost",,,,,,
Q16919133,medical sign,医学的徴候,Q1441305,osteopathia striata,,radiologic sign,,,,,,C0265513
Q7623995,medical sign,医学的徴候,Q1441305,String sign,,medical term used in diagnosing hypertrophy pyloric stenosis,,,,,,CL459082
Q1122344,medical sign,医学的徴候,Q1441305,Kussmaul breathing,クスマウル呼吸,hyperventilation associated with metabolic acidosis,,,,,,C0541813
Q3771629,medical sign,医学的徴候,Q1441305,hypomagnesemia,マグネシウム欠乏症,condition of low level of magnesium in the body,,,E83.4,275.2,,
Q7987424,medical sign,医学的徴候,Q1441305,Westermark sign,,radiologic sign,,,,,,
Q926415,medical sign,医学的徴候,Q1441305,Cushing's triad,,,,,,,,
Q7062535,medical sign,医学的徴候,Q1441305,Notching of the ribs,,radiologic sign,,,,,,
Q7090075,medical sign,医学的徴候,Q1441305,Omental cake,,radiologic sign,,,,,,
Q7400156,medical sign,医学的徴候,Q1441305,Sail sign of the chest,,radiologic sign,,,,,,CL459005
Q1063091,medical sign,医学的徴候,Q1441305,Charcot's neurologic triad,,triad of clinical signs associated with multiple sclerosis,,,,,,
Q1090174,medical sign,医学的徴候,Q1441305,Chvostek sign,クボステーク徴候,clinical sign of existing nerve hyperexcitability,,,,,,C0234180
Q1459899,medical sign,医学的徴候,Q1441305,Prehn's sign,プレーン徴候,medical sign for testicular pain,,,,,,
Q1166878,medical sign,医学的徴候,Q1441305,Grey Turner's sign,,physical sign observed in acute pancreatitis,,,,,,C0232799
Q1207349,medical sign,医学的徴候,Q1441305,decerebration,,elimination of cerebral brain function,,D003655,,,,C0231521
Q194290,medical sign,医学的徴候,Q1441305,dehydration,脱水,deficit of total body water,体内の水分不足,D003681,E86,276.5,,C0011175
Q1270992,medical sign,医学的徴候,Q1441305,Döhle bodies,デーレ小体,basophilic leukocyte inclusions located in the peripheral cytoplasm of neutrophils,好中球の細胞質にみられる淡青色の封入体,,,,,
Q3304850,medical sign,医学的徴候,Q1441305,Golden S sign,,radiologic sign,,,,,,
Q4158814,medical sign,医学的徴候,Q1441305,Tree-in-bud sign,,radiologic sign,,,,,,
Q16929803,medical sign,医学的徴候,Q1441305,Wimberger's sign,,clinical sign for congenital syphilis,,,,,,
Q2363109,medical sign,医学的徴候,Q1441305,boiling frog,茹でガエル,metaphor for the inability of people to react to significant changes that occur gradually,,,,,,
Q1424702,medical sign,医学的徴候,Q1441305,Hutchinson's teeth,ハッチンソンの歯,clinical sign of congenital syphilis,先天性梅毒の臨床徴候,,,,,C0020186
Q1424895,medical sign,医学的徴候,Q1441305,clonus,クローヌス,medical sign,,,,,,
Q7798834,medical sign,医学的徴候,Q1441305,Thumbprint sign,,radiologic sign,,,,,,CL459126
Q7334672,medical sign,医学的徴候,Q1441305,Ring-enhancing lesion,,radiologic sign,,,,,,
Q12099023,medical sign,医学的徴候,Q1441305,"attention deficit hyperactivity disorder, predominantly hyperactive-impulsive",,,,,F90.1,314.01,,
Q20707026,medical sign,医学的徴候,Q1441305,Klemm's sign,,radiologic sign,,,,,,
Q1214063,medical sign,医学的徴候,Q1441305,blood in stool,下血,symptom,,,,578.1,,
Q1469832,medical sign,医学的徴候,Q1441305,Froment's sign,フローマン徴候,neurological sign of ulnar nerve damage,,,,,,C1290999
Q133244,medical sign,医学的徴候,Q1441305,jaundice,黄疸,human disease,,D007565,R17,782.4,18165001,C0022346
Q1429154,medical sign,医学的徴候,Q1441305,hyperreflexia,反射亢進,symptom,,,,,,
Q4419857,medical sign,医学的徴候,Q1441305,Halo sign,,radiologic sign,,,,,,
Q7127685,medical sign,医学的徴候,Q1441305,Palla's sign,,clinical sign of a pulmonary embolism on chest x-ray,,,,,,
Q3321079,medical sign,医学的徴候,Q1441305,Charcot's triad,,triad of clinical signs,,,,,,
Q7168376,medical sign,医学的徴候,Q1441305,peribronchial cuffing,,radiologic sign which occurs when excess fluid or mucus buildup in the small airway passages of the lung causes localized patches of atelectasis,,,,,,
Q961326,medical sign,医学的徴候,Q1441305,oliguria,乏尿,low output of urine,,D009846,R34,788.5,,C0028961
Q127724,medical sign,医学的徴候,Q1441305,cataract,白内障,"clouding of the lens inside the eye, which leads to low vision",,D002386,,,128306009,C0086543
Q7562159,medical sign,医学的徴候,Q1441305,Sonographic Murphy sign,,radiologic sign,,,,,,
Q1103561,medical sign,医学的徴候,Q1441305,Clutton's joints,,term describing the finding of symmetrical joint swelling seen in patients with congenital syphilis,,,M03.1,,,
Q7254794,medical sign,医学的徴候,Q1441305,Pseudofracture,,,,,,,,C0240820
Q1479485,medical sign,医学的徴候,Q1441305,hypoxemia,低酸素血症,abnormally low level of oxygen in the blood,,,,799.02,,C0700292
Q131191,medical sign,医学的徴候,Q1441305,body mass index,ボディマス指数,measure of relative weight based on an individual's mass and height,ヒトの肥満度を表す体格指数,D015992,,,,C1305855
Q123562711,medical sign,医学的徴候,Q1441305,increased systemic arterial blood pressure,,punctual raise in blood pressure,,,,,,
Q131418280,medical sign,医学的徴候,Q1441305,Anteater nose sign,,Pattern seen in radiologic examinations,,,,,,
Q131418293,medical sign,医学的徴候,Q1441305,Absent bowtie sign,,Pattern seen in radiologic examinations,,,,,,
Q131418338,medical sign,医学的徴候,Q1441305,Aortic nipple sign,,Pattern seen in radiologic examinations,,,,,,
Q120833521,medical sign,医学的徴候,Q1441305,Strauss Syndrom,,Neurodevelopmental disorder,,,,,,
Q123221108,medical sign,医学的徴候,Q1441305,skin lesion,,,,,,,,
Q120298401,medical sign,医学的徴候,Q1441305,Babinski sign,,reflex found in normal infants consisting of dorsiflexion of the hallux and abduction of the other toes in response to cutaneous stimulation of the plantar surface of the foot,,D001405,,,,
Q48972081,medical sign,医学的徴候,Q1441305,Wilkinson's syndrome,,medical condition,,,,,,
Q45462238,medical sign,医学的徴候,Q1441305,alcohol amnestic disorder,,"alcoholic psychosis with a combination of polyneuritis with memory span, including striking loss of recent memory, disordered time appreciation and confabulations",,D000425,,291.11,,
Q2204646,medical sign,医学的徴候,Q1441305,Bekhterev–Mendel reflex,,clinical sign found in patients with pyramidal tract lesions,,,,,,
Q2888709,medical sign,医学的徴候,Q1441305,claudication,,"impairment in walking, or pain, discomfort or tiredness in the legs that occurs during walking and is relieved by rest",,,I73.9,443.9,,
Q1021723,medical sign,医学的徴候,Q1441305,hair-on-end sign,,,,,,,,CL458770
Q2868706,medical sign,医学的徴候,Q1441305,asynergy,,clinical sign,,,,,,
Q1923089,medical sign,医学的徴候,Q1441305,Rossolimo's sign,ロッソリモ反射,medical condition,,,,,,
Q2357737,medical sign,医学的徴候,Q1441305,Strümpell's sign,,medical condition,,,,,,
Q2001556,medical sign,医学的徴候,Q1441305,Risus sardonicus,痙笑,spasm of the facial muscles,,,,,,C0343494
Q2248747,medical sign,医学的徴候,Q1441305,relieving posture,,,,,,,,C0231482
Q2340398,medical sign,医学的徴候,Q1441305,Hoffmann's sign,ホフマン反射,reflex test,,,,,,
Q2841504,medical sign,医学的徴候,Q1441305,Alacrima,,abnormality in tear production,,C562827,,,253215004,C0344505
Q2550477,medical sign,医学的徴候,Q1441305,pulsus paradoxus,奇脈,is an abnormally large decrease in systolic blood pressure and pulse wave amplitude during inspiration.,,,,,,C0232118
Q30150660,medical sign,医学的徴候,Q1441305,Dense metaphyseal bands,,Human phenotype,,,,,,C4020919
Q2722991,medical sign,医学的徴候,Q1441305,bubo,,inflammation of the lymph nodes,,,,,,
Q2859076,medical sign,医学的徴候,Q1441305,apyrexy,,"(in pathology) normal interval or period of intermission in a fever. Also, the absence of a fever",,,,,,
Q338802,medical sign,医学的徴候,Q1441305,clinically isolated syndrome,,initial neurological episode related to nerve tissue,,,,,,
Q1822605,medical sign,医学的徴候,Q1441305,porphyrinuria,,presence of porphyrins in the urine,,,,,,
Q6813809,medical sign,医学的徴候,Q1441305,Meltzer's triad,,medical condition,,,,,,
Q1938321,medical sign,医学的徴候,Q1441305,decorticate rigidity,,,,,,,,
Q1953811,medical sign,医学的徴候,Q1441305,Murphy's sign,マーフィー徴候,maneuver during a physical examination as part of the abdominal examination,,,,,,C0277977
Q2849606,medical sign,医学的徴候,Q1441305,vasospasm,血管痙攣,condition in which an arterial spasm leads to vasoconstriction,,,,443.9,,
Q2297551,medical sign,医学的徴候,Q1441305,soft marker,,,,,,,,
Q5420062,medical sign,医学的徴候,Q1441305,exercise intolerance,,medical condition,,,,,,C0424551
Q2824385,medical sign,医学的徴候,Q1441305,adiastole,,,,,,,,
Q2342365,medical sign,医学的徴候,Q1441305,Stellwag's sign,,medical sign in the eyes,,,,,,
Q2336398,medical sign,医学的徴候,Q1441305,pallor,,pale skin,,D010167,R23.1,782.61,,C0030232
Q2902456,medical sign,医学的徴候,Q1441305,pulsus bigeminus,二段脈,,,,,,,C0235477
Q28458413,medical sign,医学的徴候,Q1441305,Hot nose sign,,radiologic sign,,,,,,CL458799
Q2868964,medical sign,医学的徴候,Q1441305,athalamia,,flat anterior chamber of eye,,,,,,C2881110
Q2359404,medical sign,医学的徴候,Q1441305,falls in older adults,,"involuntary loss of postural stability, resulting in impacts against the ground or other objects, related to aging, audiological changes, and balance disorders",,,,,,
Q4867827,medical sign,医学的徴候,Q1441305,Basopenia,好塩基球減少,medical condition,,,D72.8,288.59,,C0477318
Q913667,medical sign,医学的徴候,Q1441305,pulmonary consolidation,,radiologic sign,,,,,,C0521530
Q24963566,medical sign,医学的徴候,Q1441305,Klein's line,,medical condition,,,,,,
Q143115,medical sign,医学的徴候,Q1441305,Chaddock reflex,チャドック反射,diagnostic reflex similar to the Babinski reflex,,,,,,C1531651
Q757681,medical sign,医学的徴候,Q1441305,canine atopic dermatitis,,,,,,,,
Q30314400,medical sign,医学的徴候,Q1441305,White cerebellum sign,,radiologic sign,,,,,,
Q24962830,medical sign,医学的徴候,Q1441305,Bohler's angle,,,,,,,,
Q5870068,medical sign,医学的徴候,Q1441305,1945 Laroya fires,,1945 spontaneous combustions,,,,,,
Q7993737,medical sign,医学的徴候,Q1441305,Whipple's triad,,medical condition,,,,,,
Q1956682,medical sign,医学的徴候,Q1441305,myoglobinuria,,myopathy that is characterized by an increased urinary excretion of myoglobin,,D009212,R82.1,791.3,48165008,C0027080
Q22009275,medical sign,医学的徴候,Q1441305,hypoferritinemia,,,,,,,,CL1379231
Q1267017,medical sign,医学的徴候,Q1441305,brief reactive psychosis,,psychosis,,,F239,298.8,,C0033958
Q12248844,medical sign,医学的徴候,Q1441305,hypocalciuria,,lack of calcium in the urine,,,,,,C0020599
Q1566762,medical sign,医学的徴候,Q1441305,steeple sign,,radiologic sign,,,,,,
Q2510343,medical sign,医学的徴候,Q1441305,Asboe-Hansen sign,アスボー・ハンセン徴候,extension of a blister to adjacent unblistered skin when pressure is put on the top of the bulla,,,,,,
Q2099990,medical sign,医学的徴候,Q1441305,pneumatosis intestinalis,,"pneumatosis of an intestine, that is, gas cysts in the bowel wall",,,R93.3,569.89,,C1112565
Q1392898,medical sign,医学的徴候,Q1441305,cardio-thoracic ratio,心胸郭比,,,,,,,C2363738
Q2850131,medical sign,医学的徴候,Q1441305,anisokaryosis,,presence of cell nuclei of different sizes,,,,,,C0333905
Q2513166,medical sign,医学的徴候,Q1441305,venous hypertension,,,,,I87.3,,,
Q24963567,medical sign,医学的徴候,Q1441305,Trethowan's sign,,Diagnostic aid in radiographs of the pelvis,,,,,,
Q407922,medical sign,医学的徴候,Q1441305,air trapping,,abnormal retention of air in the lungs where it is difficult to exhale completely,,,,,,C0231819
Q255605,medical sign,医学的徴候,Q1441305,Blumberg's sign,ブルンベルグ徴候,clinical sign indicative of peritonitis,,,,,,
Q22907918,medical sign,医学的徴候,Q1441305,double bubble,,radiologic sign,,,,,,
Q22908325,medical sign,医学的徴候,Q1441305,Rigler's triad,,radiologic sign,,,,,,
Q22908899,medical sign,医学的徴候,Q1441305,Hilum overlay sign,,radiologic sign,,,,,,
Q22908967,medical sign,医学的徴候,Q1441305,Hot quadrate sign,,radiologic sign,,,,,,
Q2228992,medical sign,医学的徴候,Q1441305,winged scapula,翼状肩甲,skeletal muscle condition around the shoulder blade,,,,736.89,,C0240953
Q245639,medical sign,医学的徴候,Q1441305,urinary cast,尿円柱,Abnormal protein precipitations in urine in certain disease states,,,,,,
Q2559613,medical sign,医学的徴候,Q1441305,inappropriate social behavior,,,,,,,,C2220010
Q1812920,medical sign,医学的徴候,Q1441305,adult attention deficit hyperactivity disorder,大人のADHD,the neurobiological condition of attention deficit hyperactivity disorder (ADHD) in adults,多動性のみ幼少期よりも改善した状態のADHD,,,,,
Q1409281,medical sign,医学的徴候,Q1441305,Fat pad sign,,radiologic sign,,,,,,CL458721
Q2584991,medical sign,医学的徴候,Q1441305,Winterbottom's sign,,"swelling of lymph nodes (lymphadenopathy) along the back of the neck, in the posterior cervical chain of lymph nodes",,,,,,
Q2586069,medical sign,医学的徴候,Q1441305,Wischnewski spots,,Sign of death by hypothermia - erosions in gastric mucosa,,,,,,
Q16831900,medical sign,医学的徴候,Q1441305,intracranial hypotension,頭蓋内低血圧,human disease,,D019585,,,,C0524812
Q1914737,medical sign,医学的徴候,Q1441305,battered child syndrome,,the collection of injuries sustained by a child as a result of repeated mistreatment or beating,,D001497,T74.1,,,C0004842
Q246147,medical sign,医学的徴候,Q1441305,cytopenia,血球減少,medical condition,,D000095542,,,,C0010828
Q20707404,medical sign,医学的徴候,Q1441305,Cupola sign,,radiologic sign,,,,,,
Q418527,medical sign,医学的徴候,Q1441305,akinesia,無動症,inability to initiate movement,,,,,,
Q378580,medical sign,医学的徴候,Q1441305,Adson's sign,,loss of the radial pulse in the arm by rotating head to the ipsilateral side with extended neck following deep inspiration,,,,,,
Q2568913,medical sign,医学的徴候,Q1441305,blue baby syndrome,青色児症候群,two situations that lead to cyanosis in infants,,,,,,C1367053
Q371226,medical sign,医学的徴候,Q1441305,pimple,,localised skin elevation,,,,,,
Q152234,medical sign,医学的徴候,Q1441305,edema,浮腫,abnormal accumulation of fluid in the interstitium,,D004487,R60.9,782.3,,C0013604
Q5554678,medical sign,医学的徴候,Q1441305,Getting the wind knocked out of you,,Idiom,,,,,,
Q244913,medical sign,医学的徴候,Q1441305,vaginal bleeding,不正出血,bleeding through the vagina,,,N93.8,,,C0151706
Q1981783,medical sign,医学的徴候,Q1441305,pathognomonic,特徴的症状,characteristic for a particular disease,,,,,,
Q2742923,medical sign,医学的徴候,Q1441305,de Musset's sign,,condition in which there is rhythmic bobbing of the head in synchrony with the beating of the heart,,,,,,
Q339054,medical sign,医学的徴候,Q1441305,Seidel test,,medical diagnostic method,,,,,,
Q380203,medical sign,医学的徴候,Q1441305,adynamia,,Pathological lack of strength,,,,,,
Q1398980,medical sign,医学的徴候,Q1441305,Kerley lines,,radiologic sign,,,,,,
Q2536390,medical sign,医学的徴候,Q1441305,abdominal distention,腹部膨満,physical symptom,,,,,,C0000731
Q10295810,medical sign,医学的徴候,Q1441305,hypocholesterolemia,,decreased concentration of cholesterol in the blood,,,,,,C0151718
Q10295815,medical sign,医学的徴候,Q1441305,Hypofibrinogenemia,,Decreased concentration of fibrinogen in the blood.,,,,,,C0553681
Q1586180,medical sign,医学的徴候,Q1441305,Harris lines,発育阻止線,medical condition,,,,,,
Q21045226,medical sign,医学的徴候,Q1441305,Cheerio sign,,pulmonary nodules with a central lucent cavity,,,,,,
Q119715389,medical sign,医学的徴候,Q1441305,Acorn cyst sign,,radiologic sign,,,,,,
Q115743908,medical sign,医学的徴候,Q1441305,radicular arm pain,,medical sign or symptom,,,,,,
Q115801702,medical sign,医学的徴候,Q1441305,Whirlpool sign,,radiologic sign where bowel rotates around mesentery,,,,,,
Q116776708,medical sign,医学的徴候,Q1441305,skin turgor,,elasticity of skin,,,,,,
Q115743250,medical sign,医学的徴候,Q1441305,downward displacement of the brain,,clinical sign,,,,,,
Q115743869,medical sign,医学的徴候,Q1441305,cranial nerve dysfunction,,clinical sign,,,,,,
Q1638131,medical sign,医学的徴候,Q1441305,hyperesthesia,知覚過敏,exaggerated sensations of tactile stimuli,,D006941,R20.3,782.0,,C0020453
Q1326943,medical sign,医学的徴候,Q1441305,electrolyte imbalance,電解質の不均衡,abnormalities in the levels of electrolytes which are medically significant,,D014883,E86,276,,C0043065
Q573000,medical sign,医学的徴候,Q1441305,Hamman's sign,,"crunching, rasping sound, synchronous with the heartbeat",,,,,,C1532085
Q1503754,medical sign,医学的徴候,Q1441305,Gordon's sign,ゴードン反射,Clinical sign,,,,,,C4021048
Q115740344,medical sign,医学的徴候,Q1441305,elevated tumor necrosis factor,,clinical sign indicating abnormally high tumor necrosis factor,,,,,,
Q115740361,medical sign,医学的徴候,Q1441305,elevated interleukin-2,,clinical sign indicating abnormally high interleukin-2,,,,,,
Q115740368,medical sign,医学的徴候,Q1441305,elevated interleukin-4,,clinical sign indicating abnormally high levels of interleukin-4,,,,,,
Q115740380,medical sign,医学的徴候,Q1441305,elevated transforming growth factor-β,,clinical sign indicating abnormally high transforming growth factor-β,,,,,,
Q115740400,medical sign,医学的徴候,Q1441305,elevated c-reactive protein,,clinical sign indicating abnormally high levels of c-reactive protein,,,,,,
Q110916993,medical sign,医学的徴候,Q1441305,thin ribs,,,,,,,249697003,C4013116
Q110917364,medical sign,医学的徴候,Q1441305,narrow chest,,,,,,,249671009,C4014295
Q110917493,medical sign,医学的徴候,Q1441305,abnormal calcium-phosphate regulating hormone level,,any deviation from the normal concentration in the blood circulation of a hormone that is involved in the regulation of phosphate and calcium,,,,,,CL1365226
Q110917535,medical sign,医学的徴候,Q1441305,abnormality of the metaphysis,,"abnormality of one or more metaphysis, i.e., of the somewhat wider portion of a long bone that is adjacent to the epiphyseal growth plate and grows during childhood",,,,,,C4025814
Q3427755,medical sign,医学的徴候,Q1441305,diaphragmatic paradox,,abnormal medical sign observed during respiration,,,,,,C0231852
Q110917449,medical sign,医学的徴候,Q1441305,short ribs,,reduced rib length,,,,,,C3550697
Q3280552,medical sign,医学的徴候,Q1441305,fetor hepaticus,,medical condition,,,,,,C0239571
Q109019403,medical sign,医学的徴候,Q1441305,Laennec's pearls,,sputum produced by asthmatics,,,,,,
Q109045664,medical sign,医学的徴候,Q1441305,narrow pulse pressure,,,,,,,,C0240840
Q1641305,medical sign,医学的徴候,Q1441305,hypochromia,,under-colored red blood cells,,,,,,C0333912
Q1641429,medical sign,医学的徴候,Q1441305,hyposthenuria,,inability of the kidney to concentrate the urine normally,,,,,,C1968620
Q110917167,medical sign,医学的徴候,Q1441305,femoral bowing,,clinical sign,,,,,,C1859461
Q1337595,medical sign,医学的徴候,Q1441305,Saegesser's sign,,,,,,,,
Q110128370,medical sign,医学的徴候,Q1441305,dolichonychia,,medical condition,,,,,,
Q596899,medical sign,医学的徴候,Q1441305,miosis,縮瞳,excessive constriction of the pupil,,D015877,H57.0,379.42,,C0026205
Q109256553,medical sign,医学的徴候,Q1441305,Bat wing appearance,,radiologic sign,,,,,,
Q605259,medical sign,医学的徴候,Q1441305,hyperkalemia,高カリウム血症,elevated level of potassium (K+) in the blood serum.,,D006947,E87.5,276.7,,C0020461
Q1688768,medical sign,医学的徴候,Q1441305,Madonna fingers,,,,,,,,
Q1686841,medical sign,医学的徴候,Q1441305,Jendrassik maneuver,ジェンドラシック手技,medical maneuver to test reflexes,膝蓋腱反射の検査で使用される手法,,,,,
Q2944236,medical sign,医学的徴候,Q1441305,photosensitivity,,light sensitivity in homo sapiens,,D010787,,,,
Q3144191,medical sign,医学的徴候,Q1441305,hyperproteinemia,高タンパク血症,increased concentration of proteins in the blood,,,,,,C0267988
