qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q845618,disease,病気,Q12136,Dejerine–Sottas disease,,a rare hereditary neurological disorder characterised by damage to the peripheral nerves and resulting progressive muscle wasting,,,G60.0,356.0,,
Q1140000,disease,病気,Q12136,Crigler-Najjar syndrome,クリグラー・ナジャール症候群,bilirubin metabolic disorder that involves a build up of bilirubin as bilirubin is not being broken down as a result of a lack or deficiency of the enzyme uridine diphosphate glycosyltransferase (UGT),,D003414,,277.4,,C0010324
Q473262,disease,病気,Q12136,complete androgen insensitivity syndrome,,intersex variation where one has no response to androgens and is born with a vulva and clitoris,,,E34.1,259.51,,
Q1097490,disease,病気,Q12136,cardiofaciocutaneous syndrome,CFC症候群,Human disease,,,,,,C1275081
Q774016,disease,病気,Q12136,Denys-Drash syndrome,デニス・ドラッシュ症候群,Human disease,,D030321,,,,C0950121
Q431643,disease,病気,Q12136,microcephaly,小頭症,medical condition in which the brain does not develop properly resulting in a smaller than normal head,,D008831,,,,C0025958
Q501694,disease,病気,Q12136,congenital insensitivity to pain with anhidrosis,先天性無痛無汗症,rare disease,,,,,,C0020074
Q1145668,disease,病気,Q12136,hemolytic anemia,溶血性貧血,form of anemia due to hemolysis,赤血球の破壊により起こる貧血,D000743,,773,,C0002878
Q774483,disease,病気,Q12136,galactosemia,ガラクトース血症,carbohydrate metabolic disorder that involves a defect in galactose metabolism resulting in toxic levels of galactose 1-phosphate in various tissues,,D005693,,,,C0016952
Q1485,disease,病気,Q12136,systemic lupus erythematosus,全身性エリテマトーデス,"inflammation of connective tissue marked by skin rashes, joint pain and swelling, inflammation of the kidneys and inflammation of the tissue surrounding the heart.",膠原病の一つ,D008180,,,,C0024141
Q494922,disease,病気,Q12136,glycogen storage disease III,,human disease,,D006010,,271.0,,C0017922
Q1107087,disease,病気,Q12136,Cohen syndrome,コーエン症候群,"a rare genetic developmental disorder characterized by microcephaly, characteristic facial features, hypotonia, non-progressive intellectual deficit, myopia and retinal dystrophy, neutropenia and truncal obesity",,C536438,,,56604005,C0265223
Q1101694,disease,病気,Q12136,Joubert syndrome,ジュベール症候群,"Joubert syndrome (JS) is characterized by congenital malformation of the brainstem and agenesis or hypoplasia of the cerebellar vermis leading to an abnormal respiratory pattern, nystagmus, hypotonia, ataxia, and delay in achieving motor milestones",,,,742.2,,C0431399
Q766856,disease,病気,Q12136,pityriasis rubra pilaris,,Human disease,,D010916,,,,C0032027
Q1483,disease,病気,Q12136,Craniopagus parasiticus,寄生的頭蓋結合体,rare type of Craniopagus,,,,,,
Q390908,disease,病気,Q12136,Lucey–Driscoll syndrome,,autosomal recessive metabolic disorder affecting enzymes involved in bilirubin metabolism,,C562692,,774.30,,C0270210
Q1120682,disease,病気,Q12136,metachromatic leukodystrophy,,human disease,,D007966,,,,C0023522
Q846316,disease,病気,Q12136,aplastic anemia,再生不良性貧血,"anemia that is characterized by a deficiency of red blood cells, white blood cells and platelets produced by bone marrow",,D000741,,,,C0002874
Q424258,disease,病気,Q12136,acute interstitial pneumonitis,,human disease,,D000080203,,,,C1279945
Q1087632,disease,病気,Q12136,idiopathic CD4+ lymphocytopenia,特発性CD4+リンパ球減少症,rare disease,,D018344,D72.8,288.51,,C0206744
Q474254,disease,病気,Q12136,Bannayan-Riley-Ruvalcaba syndrome,バナヤン・ライリー・ルバルカバ症候群,"a rare overgrowth syndrome and hamartomatous disorder with occurrence of multiple subcutaneous lipomas, macrocephaly and hemangiomas.",,,,,,C0265326
Q1531324,disease,病気,Q12136,autosomal dominant limb-girdle muscular dystrophy type 1C,,autosomal dominant limb-girdle muscular dystrophy that has material basis in mutation in the caveolin-3 gene (CAV3) on chromosome 3p25,,,,,,C1832567
Q1531337,disease,病気,Q12136,autosomal recessive limb-girdle muscular dystrophy type 2O,,"autosomal recessive limb-girdle muscular dystrophy that has material basis in homozygous mutation in the gene encoding protein O-mannose beta-1,2-N-acetylglucosaminyltransferase (POMGNT1) on chromosome 1p34",,,,,,C3150417
Q1561430,disease,病気,Q12136,developmental verbal dyspraxia,,neurodevelopmental condition,,,,,,C0750927
Q782958,disease,病気,Q12136,centronuclear myopathy,,myopathy characterized by abnormally located nuclei in skeletal muscle cells,,,,,82077006,C0175709
Q1530812,disease,病気,Q12136,oculo-facial-cardio-dental syndrome,,Very rare genetic disease involving ocular abnormalities and cardiac abnormalities.,,C537465,Q87.8,,,C1846265
Q1129947,disease,病気,Q12136,caudal regression syndrome,尾部退行症候群,congenital disorder in humans caused by abnormal fetal development of the lower spine,,,Q76.4,,,C0300948
Q136222810,medication,医薬品,Q12140,Amarasate,,extract for appetite control,,,,,,
Q106522112,medication,医薬品,Q12140,West China Hospital COVID-19 vaccine,,vaccine candidate against COVID-19,,,,,,
Q27275212,medication,医薬品,Q12140,luseogliflozin,ルセオグリフロジン,chemical compound,,,,,,
Q27277423,medication,医薬品,Q12140,bexagliflozin,,chemical compound,,,,,,
Q27294103,medication,医薬品,Q12140,atigliflozin,,chemical compound,,,,,,
Q27283562,medication,医薬品,Q12140,ipragliflozin L-proline,,chemical compound,,,,,,
Q3772854,medication,医薬品,Q12140,Mercromina,,topical merbromin solution used as an antiseptic agent,,,,,,
Q27279888,medication,医薬品,Q12140,lotilaner,,chemical compound,,,,,,
Q1752431,medication,医薬品,Q12140,Dental dam (oral sex),,,,,,,,
Q6151855,medication,医薬品,Q12140,Kolokol-1,KOLOKOL-1,chemical compound,,,,,,
Q129629284,medication,医薬品,Q12140,mRNA-1083,,combined vaccine candidate against influenza and Covid,,,,,,
Q122877522,medication,医薬品,Q12140,simnotrelvir/ritonavir,,antiviral combination medication,,,,,,
Q110263526,medication,医薬品,Q12140,mRNA-1283,,vaccine candidate against COVID-19,,,,,,
Q7842116,medication,医薬品,Q12140,TrimSpa,,dietary supplement,,,,,,
Q130343832,medication,医薬品,Q12140,direclidine,NBI-1117568,antipsychotic drug,,,,,,
Q27261271,medication,医薬品,Q12140,tofogliflozin,,chemical compound,,,,,,
Q3344800,medication,医薬品,Q12140,oral contraceptive,経口避妊薬,medication taken by mouth for the purpose of birth control,,D003276,,,,
Q3542091,medication,医薬品,Q12140,tunicamycin,ツニカマイシン,mixture; extract from bacteria,,D014415,,,,C0041385
Q50429939,medication,医薬品,Q12140,combined oral contraceptives,,fixed drug combinations administered orally for contraceptive purposes,,D003277,,,,C0009906
Q50429932,medication,医薬品,Q12140,female contraceptive agent,,chemical substances or agents with contraceptive activity in females,,D003271,,,,C0009873
Q27278211,medication,医薬品,Q12140,velagliflozin,,chemical compound,,,,,,
Q110442458,medication,医薬品,Q12140,nirmatrelvir/ritonavir,ニルマトレルビル・リトナビル,antiviral combination medication,,,,,,
Q130632792,medication,医薬品,Q12140,CT-388,,pharmaceutical compound,,,,,,
Q123598885,medication,医薬品,Q12140,enavogliflozin,,chemical compound,,,,,,
Q27891246,medication,医薬品,Q12140,sergliflozin,,chemical compound,,,,,,
Q27678903,medication,医薬品,Q12140,Mori Cortex,桑白皮,Crude drug,,,,,,
Q27253060,medication,医薬品,Q12140,mizagliflozin,,chemical compound,,,,,,
Q116785175,medication,医薬品,Q12140,Ceremonial Cacao,,"Cacao prepared in ritual or spiritual contexts, especially among Indigenous cultures such as the Maya. Must be handcrafted and minimally processed for ceremonial use.",,,,,,
Q107306926,medication,医薬品,Q12140,Indigenous Chocolate,,name translation describing a type of chocolate sourced by Amerindian natives at the origin of Theobroma cacao entered in commerce and maritime law by 1644,,,,,,
Q120468350,medication,医薬品,Q12140,retatrutide,,chemical compound,,,,,,
Q107404450,medication,医薬品,Q12140,Crohns MAP Vaccine,,Viral vector vaccine,,,,,,
Q27266178,medication,医薬品,Q12140,bexagliflozin diproline,,chemical compound,,,,,,
Q4946230,medication,医薬品,Q12140,Boroline,,Indian antiseptic cream,,,,,,
Q3064190,medication,医薬品,Q12140,Burow's solution,,astringent and antibacterial treatment,,,,,,
Q37890353,medication,医薬品,Q12140,Cacao Amazonas Perú,,,,,,,,
Q98681544,medication,医薬品,Q12140,hormonal contraceptive agents,,contraceptive agents that act on the endocrine system,,D000080066,,,,
Q56316433,medication,医薬品,Q12140,mulberry leaf,桑葉,,,,,,,
Q116817861,medication,医薬品,Q12140,Indigenous Cacao,先住民族のカカオ,cacao seeds or cocoa beans from Theobroma cacao trees growing at their place of origin in South America,南米原産のカカオの木から採れるカカオの種子またはカカオ豆,,,,,
Q47495780,medication,医薬品,Q12140,canagliflozin hemihydrate,,chemical compound,,,,,,
Q27896079,medication,医薬品,Q12140,velagliflozin proline,,chemical compound,,,,,,
Q47521479,medication,医薬品,Q12140,Voltaren,,pharmaceutical product,,,,,,
Q116778899,medication,医薬品,Q12140,Cacao-Chocolate,,chocolate produced from wild Theobroma cacao beans without preservatives,,,,,,
Q1327377,medication,医薬品,Q12140,four thieves vinegar,4人の泥棒の酢,concoction believed to protect users from the plague,,,,,,
Q120799016,medication,医薬品,Q12140,falimarev,,cancer vaccine made with a form of a chicken virus that does not cause disease in humans,,,,,,
Q124257924,medication,医薬品,Q12140,BNT162b5,,vaccine against SARS-CoV-2,,D000096106,,,,
Q7516587,medication,医薬品,Q12140,Silver proteinate,,staining chemical,,,,,,C0086985
Q111663084,medication,医薬品,Q12140,Packet of 'Anti-Baby' condoms,,item in Science Museum Group collections,,,,,,
Q847098,medication,医薬品,Q12140,Angelica dahurica,ヨロイグサ,species of plant,セリ科シシウド属の多年草であるヨロイグサの漢名,,,,,C1083049
Q105754741,medication,医薬品,Q12140,Rapidus,,,,,,,,
Q4207143,medication,医薬品,Q12140,Kagocel,,antiviral medication with unproven efficacy,,,,,,
Q7428376,medication,医薬品,Q12140,Savlon,サブロン,Antiseptic solution for hygiene care,,,,,,
Q124767680,medication,医薬品,Q12140,amycretin,,GLP-1 and amylin receptor agonist,,,,,,
Q105939175,medication,医薬品,Q12140,vaccinal liquid in the first COVID-19 shot given to Sarah Lindsay,,the actual substance that was injected into Sarah Lindsay's body in the moment of vaccination,,,,,,
Q118240704,medication,医薬品,Q12140,Gardasil 9,,HPV vaccine,,C000634046,,,,C3897122
Q111211557,medication,医薬品,Q12140,sarcocolla,,,,,,,,
Q864088,medication,医薬品,Q12140,female condom,女性用コンドーム,device for birth control and STI prevention,,D019111,,,,C0221829
Q112845564,medication,医薬品,Q12140,Tschamba-Fii,,,,,,,,
Q16645358,medication,医薬品,Q12140,Dolphin,,antiseptic,,,,,,
Q50429947,medication,医薬品,Q12140,postcoital contraceptives,,contraceptive substances to be used after coitus,,D003281,,,,
Q116814555,medication,医薬品,Q12140,CVL-354,イカルカプラント,chemical compound,,,,,,
Q7454518,medication,医薬品,Q12140,sergliflozin etabonate,,chemical compound,,,,,,
Q2995702,medication,医薬品,Q12140,contraceptive agents,,chemical substances that prevent or reduce the probability of conception,,D003270,,,,C0009871
Q97275232,medication,医薬品,Q12140,Coronavir,,anti-viral drug used to treat COVID-19,,,,,,
Q3221044,medication,医薬品,Q12140,pharmaceutical preparation of nitroglycerin,ニトログリセリン,drug,,,,,,
Q125213933,medication,医薬品,Q12140,coitus Saxonicus,,primitive birth-control method by which squeezing the urethra at the base of the penis immediately prior to ejaculation the semen is forced into the bladder,,,,,,
Q2903596,medication,医薬品,Q12140,Billy Boy,,,,,,,,
Q204193,medication,医薬品,Q12140,cinnamon bark extract,桂皮エキス,extract from cinnamon bark,シナモン樹皮の抽出物,,,,,
Q106365726,medication,医薬品,Q12140,Zhuyeqing Tea,,bamboo leaf green tea,,,,,,
Q11109817,medication,医薬品,Q12140,willow bark,,herbal medicine documented by the European Medicines Agency,,,,,,
Q11062782,medication,医薬品,Q12140,Lushan Yunwu,廬山雲霧,famous Chinese green tea from Jiangxi,,,,,,
Q1069130,medication,医薬品,Q12140,Longjing tea,龍井茶,"pan-roasted green tea from the area of Longjing Village in Hangzhou, China",,,,,,
Q318367,medication,医薬品,Q12140,mastic,マスティック・ガム,resin obtained from the mastic tree,ウルシ科の低木マスティックの樹液を原料とした食用のガム・スパイス,D000069997,,,,
Q13110465,medication,医薬品,Q12140,Ilaner kuzhampu,,,,,,,,
Q185690,medication,医薬品,Q12140,corticotropin,副腎皮質刺激ホルモン,hormone,ホルモンの一つ,D000324,,,,C0001655
Q120424,medication,医薬品,Q12140,balsam of Peru,ペルーバルサム,herbal preparation,ペルーバルサムの木から得られる樹脂,,,,,
Q2983740,medication,医薬品,Q12140,Biluochun,碧螺春,"famous Chinese green tea from Dongting Mountains, near Suzhou",,,,,,
Q17151716,medication,医薬品,Q12140,Anji bai cha,安吉白茶,"Rare, large-leafed green tea",,,,,,
Q10888066,medication,医薬品,Q12140,Maojian tea,信陽毛尖,one of the top Chinese green teas,,,,,,
Q21060978,medication,医薬品,Q12140,conker,,seed of Aesculus hippocastanum,,,,,,
Q6694772,medication,医薬品,Q12140,Lu'an Melon Seed tea,六安瓜片,One of China's most famous green tea,,,,,,
Q19703682,medication,医薬品,Q12140,Java tea,,herbal medicine documented by the European Medicines Agency,,,,,,
Q29573382,medication,医薬品,Q12140,Gypsum deformed cristal-MCG 7747,,"sample of deformed gypsum cristal found in the Galerie du Fondement at Bex Mine, Vaud, Switzerland.",,,,,,
Q203635,medication,医薬品,Q12140,myrrh,没薬,resin produced by the Commiphora myrrha tree,,C587573,,,,C0207011
Q29655528,medication,医薬品,Q12140,Gypsum-MGL 2367,,"sample of monoclinical gypsum crystal, found in Napoli, Italy",,,,,,
Q10503898,medication,医薬品,Q12140,Gentianae radix,,herbal medicine documented by the European Medicines Agency,,,,,,
Q1069679,medication,医薬品,Q12140,Huangshan Maofeng,黄山毛峰,one of the most famous green teas in China,,,,,,
Q484083,medication,医薬品,Q12140,green tea,緑茶,unoxidized tea,飲料の一種,,,,,C0795620
Q48832,medication,医薬品,Q12140,tea tree oil,チャノキ油,essential oil derived from leaves,精油,D020947,,,,C0216194
Q165431,medication,医薬品,Q12140,motherwort herb,マザーワート,herbal medicine documented by the European Medicines Agency,,,,,,
Q15622897,medication,医薬品,Q12140,clove,丁子,spice made from dried flowers of clove (Syzygium aromaticum),,,,,,C0009076
Q39058943,medication,医薬品,Q12140,Nirodh,,Indian condom brand,,,,,,
Q107304170,medication,医薬品,Q12140,flavored condom,,"a condom with flavor-coating, designed for oral sex",,,,,,
Q30043950,medication,医薬品,Q12140,sejak,,Korean green tea,,,,,,
Q30043971,medication,医薬品,Q12140,ujeon,,Korean green tea,,,,,,
Q20181582,medication,医薬品,Q12140,Sideritis herba,,herbal medicine documented by the European Medicines Agency,,,,,,
Q28165,medication,医薬品,Q12140,cinnamon,シナモン,spice obtained from the inner bark of several tree species from the genus Cinnamomum,香辛料,,,,,C1112857
Q7087231,medication,医薬品,Q12140,olive leaf,,herbal medicinal product,,,,,,
Q1089546,medication,医薬品,Q12140,Chun Mee tea,珍眉茶,popular Chinese green tea,,,,,,
Q8027866,medication,医薬品,Q12140,Hamamelidis cortex,,herbal medicinal product,,,,,,
Q65501350,symptom,症状,Q169872,Peroxisomal disease (except Adrenoleukodystrophy),ペルオキシソーム病,,ヒトの疾患,,,,,
Q65213680,symptom,症状,Q169872,vascular sling,,,,,,,,C1856123
Q65213795,symptom,症状,Q169872,LMX1B-associated nephropathy,,,,,,,,
Q65214073,symptom,症状,Q169872,Trifunctional protein deficiency,,,,,,,,
Q65214555,symptom,症状,Q169872,Anterior segment dysgenesis,,,,,,,,
Q65214410,symptom,症状,Q169872,Inherited glycosylphosphatidylinositol deficiency,,,,,,,,
Q65214459,symptom,症状,Q169872,Hereditary autoinflammatory syndrome,,,,,,,,
Q65214498,symptom,症状,Q169872,Idiopathic thrombosis,,,,,,,,
Q109910786,symptom,症状,Q169872,Idiopathic portal hypertension,,,,,,,,
Q1153641,symptom,症状,Q169872,Wolfram syndrome,ウォルフラム症候群,"rare disease in which a human simultaneously has diabetes insipidus, diabetes, optic nerve atrophy and deafness syndrome",,D014929,E13.8,249.90,,C0043207
Q1154619,symptom,症状,Q169872,Werner syndrome,ウェルナー症候群,Lethal autosomal recessive disorder,,D014898,,,,C0043119
Q1146454,symptom,症状,Q169872,IgA glomerulonephritis,IgA腎症,disease of the kidney,,D005922,,,,C0017661
Q2553422,symptom,症状,Q169872,POEMS syndrome,クロウ・深瀬症候群,paraneoplastic syndrome,,D016878,D47.7,273.8,,C0085404
Q56014002,symptom,症状,Q169872,chronic intestinal pseudoobstruction,,medical condition,,,,,,C0238062
Q649340,symptom,症状,Q169872,Alice in Wonderland syndrome,不思議の国のアリス症候群,neuropsychological condition,ものの大きさに関する様々な主観的イメージの変容を引き起こす症候群,D062026,,,,C0854348
Q1053948,symptom,症状,Q169872,Stevens–Johnson syndrome,スティーブンス・ジョンソン症候群,skin disease,皮膚や粘膜の過敏症,D013262,,,73442001,C0014518
Q2602467,symptom,症状,Q169872,cerebrotendinous xanthomatosis,脳腱黄色腫症,autosomal recessive form of xanthomatosis.,,D019294,E75.5,272.7,,C0238052
Q1052391,symptom,症状,Q169872,inherited pseudoxanthoma elasticum,弾力繊維性仮性黄色腫,Human disease,,D011561,,,,C0033847
Q8277,symptom,症状,Q169872,multiple sclerosis,多発性硬化症,disease that damages the myelin sheaths around nerve axons,中枢性脱髄疾患の一つ,D009103,,,,C0026769
Q65122499,symptom,症状,Q169872,Hepatic glycogenosis,,,,,,,,C0268145
Q65122739,symptom,症状,Q169872,Primary hyperchylomicronemia,,,,,,,,C1535978
Q1072420,symptom,症状,Q169872,primary biliary cholangitis,原発性胆汁性肝硬変,liver cirrhosis characterized by chronic and slow progressive destruction of intrahepatic bile ducts,,D008105,,,,C0008312
Q65213321,symptom,症状,Q169872,Eosinophilic sinusitis,,,,,,,,C3203546
Q2613277,symptom,症状,Q169872,Alpha-thalassemia mental retardation syndrome,ATR-X症候群,alpha thalassemia that has material basis in mutation in the ATRX gene on Xq21,,C538258,,,,C1845055
Q1058608,symptom,症状,Q169872,primary sclerosing cholangitis,原発性硬化性胆管炎,"sclerosing cholangitis characterized by fibroobliterative inflammation of the biliary tract, leading to cirrhosis and portal hypertension",,C536419,,576.1,,C0566602
Q56014262,symptom,症状,Q169872,continuous spikes and waves during sleep,,,,,,,,C5552731
Q55788887,symptom,症状,Q169872,congenital tricuspid stenosis,,human disease,,,,,,C0265836
Q55789331,symptom,症状,Q169872,congenital mitral stenosis,,human disease,,,,,,C0158618
Q55789414,symptom,症状,Q169872,mesial temporal lobe epilepsy with hippocampal sclerosis,,human disease,,,,,,C4749367
Q8285,symptom,症状,Q169872,myasthenia gravis,重症筋無力症,human disease,アセチルコリンなどの抗体により神経・筋伝達が阻害されるために筋肉の易疲労性や脱力が起こる自己免疫疾患,D009157,,,,C0751340
Q8282,symptom,症状,Q169872,Addison's disease,慢性原発性副腎皮質機能低下症,adrenal cortical hypofunction that is characterized by insufficient steroid hormone production by the adrenal glands,,D000224,,,,C0405580
Q2610084,symptom,症状,Q169872,sideroblastic anaemia P,鉄芽球性貧血,aplastic anemia where the bone marrow produces ringed sideroblasts rather than healthy red blood cells (erythrocytes),,D000756,,,,C0002896
Q2711291,symptom,症状,Q169872,familial hypercholesterolemia,家族性高コレステロール血症,familial hyperlipidemia characterized by very high levels of low-density lipoprotein (LDL) and early cardiovascular disease,,D006938,,,,C0020445
Q65122439,symptom,症状,Q169872,Skeletal muscle glycogenosis,,,,,,,,
Q1052687,symptom,症状,Q169872,Charcot–Marie–Tooth disease,シャルコー・マリー・トゥース病,"neuromuscular disease that is characterized by a slowly progressive degeneration of the muscles of the foot, lower leg, hand and forearm",,D002607,,,,C0007959
Q112412,symptom,症状,Q169872,congenital myopathy,先天性ミオパチー,human disease,フロッピーインファント症状を引き起こす疾患群,,G71.2,359.0,,C0027127
Q1477,symptom,症状,Q169872,ulcerative colitis,潰瘍性大腸炎,inflammatory bowel disease that causes ulcers in the colon,大腸の粘膜に潰瘍や糜爛を生じる炎症性疾患,D003093,,,,C0009324
Q63871268,symptom,症状,Q169872,Extensive spinal canal stenosis,,,,,,,,
Q64425127,symptom,症状,Q169872,Alveolar hypoventilation syndrome,,,,C536281,,,,C3489730
Q32811,symptom,症状,Q169872,Churg-Strauss syndrome,アレルギー性肉芽腫性血管炎,"a systemic vasculitis realized as blood vessel inflammation, with symptoms asthma along with hay fever, rash and gastrointestinal bleeding",,D015267,,447.6,,C0008728
Q622901,symptom,症状,Q169872,Korsakoff's syndrome,コルサコフ症候群,mental illness caused by a lack of thiamine in the brain,健忘症・明示的記憶の障害・作話などの特徴を持つ中枢神経系障害,D020915,F04,294.0,,C0349464
Q1088030,symptom,症状,Q169872,chronic inflammatory demyelinating polyradiculoneuropathy,慢性炎症性脱髄性多発神経炎,acquired immune-mediated inflammatory disorder of the peripheral nervous system,,D020277,,,,C0393819
Q52849,symptom,症状,Q169872,ankylosing spondylitis,強直性脊椎炎,type of arthritis in which there is long term inflammation of the joints of the spine,,D013167,,720.0,,C0038013
Q63871310,symptom,症状,Q169872,Pituitary ADH secretion disorder,,,,,,,,
Q63878253,symptom,症状,Q169872,Idiopathic dilated cardiomyopathy,,,,,,,,
Q63992093,symptom,症状,Q169872,Asplenia syndrome,,,,,,,,
Q63992084,symptom,症状,Q169872,Polysplenia syndrome,,,,,,,,
Q64075897,symptom,症状,Q169872,Primary nephrotic syndrome,,,,,,,,
Q64075953,symptom,症状,Q169872,Primary membranoproliferative glomerulonephritis,,,,,,,,
Q64076010,symptom,症状,Q169872,Purpura nephritis,,,,,,,,
Q63874868,symptom,症状,Q169872,Autophagic vacuolar myopathy,,,,C536522,,,,
Q64556062,symptom,症状,Q169872,ACTH unresponsiveness,,,,,,,,
Q64556363,symptom,症状,Q169872,Vitamin D-dependent ricket,,,,,,,,
Q65122992,symptom,症状,Q169872,Congenital scoliosis with rib anomaly,,,,,,,,
Q65129785,symptom,症状,Q169872,Huge lymphatic malformation,,,,,,,,
Q65130205,symptom,症状,Q169872,Huge venous malformation,,,,,,,,
Q65130309,symptom,症状,Q169872,Huge arteriovenous malformation,,,,,,,,
Q65210003,symptom,症状,Q169872,Acquired pure red cell aplasia,,,,,,,,
Q65211128,symptom,症状,Q169872,Nonspecific multiple ulcers in the small intestine,,,,,,,,
Q65211701,symptom,症状,Q169872,"Hirschsprung disease, entire colon type",,,,,,,,
Q65212710,symptom,症状,Q169872,Infant huge hepatic hemangioma,,,,,,,,
Q65213259,symptom,症状,Q169872,Delayed endolymphatic hydrops,,,,,,,,
Q65213208,symptom,症状,Q169872,Juvenile-onset bilateral sensorineural hearing loss,,,,,,,,
Q65213532,symptom,症状,Q169872,Congenital anomalies syndrome,,,,,,,,
Q65213418,symptom,症状,Q169872,Progressive leukoencephalopathy,,,,,,,,
Q81476,surgery,外科手術,Q796194,endarterectomy,,surgical removal of the atheromatous plaque in an artery,,D004691,,,,
Q1028104,surgery,外科手術,Q796194,Camberwell family interview,,,,,,,,
Q615857,surgery,外科手術,Q796194,stapedectomy,アブミ骨切除術,surgical procedure of the middle ear performed to improve hearing,,D013201,,,,
Q1035871,surgery,外科手術,Q796194,Career Counselling for Teachers,,,,,,,,
