qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q120022292,gene,遺伝子,Q7187,CDS:PFLU_0088-0,,Coding DNA sequence found in Pseudomonas fluorescens SBW25,,,,,,
Q120022293,gene,遺伝子,Q7187,CDS:PFLU_0089-0,,Coding DNA sequence found in Pseudomonas fluorescens SBW25,,,,,,
Q120022296,gene,遺伝子,Q7187,CDS:PFLU_0093-0,,Coding DNA sequence found in Pseudomonas fluorescens SBW25,,,,,,
Q67288762,anatomical structure,解剖学的構造,Q4936952,Ure mummified cat's head,,Egyptian animal mummy,,,,,,
Q40458125,anatomical structure,解剖学的構造,Q4936952,lily,百合,popular flower,ポピュラーな花,,,,,
Q11917763,anatomical structure,解剖学的構造,Q4936952,helicoid cyme,,inflorescence,,,,,,
Q184208,anatomical structure,解剖学的構造,Q4936952,rhizome,根茎,underground stem in which various plants asexually reproduce via budding.,,D027343,,,,C0949790
Q4536561,anatomical structure,解剖学的構造,Q4936952,Zungenblüte,,German term: A subclass of individual flowers,,,,,,
Q639634,anatomical structure,解剖学的構造,Q4936952,axil,,part of plant,,,,,,
Q1154650,anatomical structure,解剖学的構造,Q4936952,DNH 7,,,,,,,,
Q67778134,anatomical structure,解剖学的構造,Q4936952,elderflower,,ingredient; herbal drug,,,,,,
Q1696452,anatomical structure,解剖学的構造,Q4936952,winter plumage,,,,,,,,
Q932540,anatomical structure,解剖学的構造,Q4936952,capitulum,頭状花序,type of inflorescence,,,,,,
Q1734637,infectious disease,感染症,Q18123741,Common scab,そうか病,Plant disease affecting potatoes and other crops,,,,,,
Q694552,infectious disease,感染症,Q18123741,lymphogranuloma venereum,鼠径リンパ肉芽腫,"sexually transmitted disease caused by the invasive serovars L1, L2, L2a or L3 of Chlamydia trachomatis.",,D008219,A55,,,C0024286
Q41083,infectious disease,感染症,Q18123741,syphilis,梅毒,sexually transmitted infection,梅毒トレポネーマの感染により発症する感染症,D013587,,093,,C0007939
Q11775289,infectious disease,感染症,Q18123741,Peach scab,,fungal disease of stone fruits,,,,,,
Q125333650,infectious disease,感染症,Q18123741,cholera infantum,,disease state in infants,,,,,,
Q666481,infectious disease,感染症,Q18123741,Syphilitic aortitis,,inflammation of the aorta,,D013589,,093.1,,
Q113484511,infectious disease,感染症,Q18123741,An Outbreak of E. Coli O157:H7 Colitis Among School Children in Sakai City,堺市学童集団下痢症,,1996年7月に大阪府堺市で発生した集団食中毒,,,,,
Q5788570,infectious disease,感染症,Q18123741,infectious coryza,伝染性コリーザ,disease of poultry,,,,,,
Q1104126,infectious disease,感染症,Q18123741,classic autism,,"former developmental disorder, since DSM-V replaced by Autism Spectrum Condition, type 2-3, with, or without, intellectual development disorder",,,F84.0,,,
Q19934710,medical procedure,医療処置,Q2095549,air force officer,空軍将校,military officer in an air force,,,,,,
Q7890793,medical procedure,医療処置,Q2095549,United States Naval Aviator,アメリカ海軍飛行士,commissioned officer or warrant officer qualified as a manned aircraft pilot in the United States Navy or United States Marine Corps,,,,,,
Q108114975,medical procedure,医療処置,Q2095549,naval aviator,,military aircraft pilot in the navy of some country,,,,,,
Q34530484,bacteria,細菌,Q10876,Shewanella aestuarii,,species of bacterium,,,,,,
Q34530619,bacteria,細菌,Q10876,Psychrobacter pocilloporae,,species of bacterium,,,,,,
Q102145852,bacteria,細菌,Q10876,Paraburkholderia madseniana,,species of Gram-negative bacteria,,,,,,C5256658
Q121879597,bacteria,細菌,Q10876,pyogenic cocci,,,,,,,,
Q124547579,virus,ウイルス,Q808,Oncoretroviruses,,,,,,,,
Q69351641,virus,ウイルス,Q808,human papillomavirus 18,,associated with malignant tumors of the genital and respiratory mucosa,,D052161,,,,C0999807
Q104376647,virus,ウイルス,Q808,SARS-CoV-2 Alpha variant,SARSコロナウイルス2-アルファ株,variant of SARS-CoV-2,SARSコロナウイルス2の変異株,,,,,
Q332874,virus,ウイルス,Q808,tobacco mosaic virus,タバコモザイクウイルス,species of virus,ウイルスの一種,D014027,,,,C0040333
Q4840019,virus,ウイルス,Q808,Bacteriophage T12,,species of virus,,,,,,
Q5630028,virus,ウイルス,Q808,HL23V,,type C RNA tumor virus,,,,,,
Q4663138,virus,ウイルス,Q808,abaca bract mosaic virus,,virus which affects plants,,,,,,
Q5629112,virus,ウイルス,Q808,HCP5,,,,,,,,
Q116551921,virus,ウイルス,Q808,Human circovirus 1,,species of virus,,,,,,
Q82069695,virus,ウイルス,Q808,SARS-CoV-2,SARSコロナウイルス2,virus that causes COVID-19,2019年に存在が報告された新種のコロナウイルス、COVID-19の原因となる感染症,D000086402,,,840533007,C5203676
Q27731328,therapeutic agent,治療薬,Q179661,gokoto,五虎湯,Kampo drug,漢方薬の一種,,,,,
Q6436553,therapeutic agent,治療薬,Q179661,Krebiozen,,disproven cancer treatment,,,,,,
Q131404964,therapeutic agent,治療薬,Q179661,Leg transplantion,,,,,,,,
Q131588563,therapeutic agent,治療薬,Q179661,continuous suture,,,,,,,,
Q131588561,therapeutic agent,治療薬,Q179661,simple interrupted suture,,,,,,,,
Q131588560,therapeutic agent,治療薬,Q179661,subcuticular suture,,,,,,,,
Q27731440,therapeutic agent,治療薬,Q179661,hachimijiogan / hachimigan,八味地黄丸,Kampo drug,漢方薬の一種,,,,,
Q132734471,therapeutic agent,治療薬,Q179661,American Surrogacy,,"Surrogacy agency based in Overland Park, KS, providing matching and support services for intended parents and surrogates.",,,,,,
Q1810912,therapeutic agent,治療薬,Q179661,Diphoterine,,first aid wash agent,,,,,,
Q20826201,therapeutic agent,治療薬,Q179661,Gerson therapy,,ineffective pseudoscientific alternative cancer therapy,,,,,,
Q4642551,medical device,医療機器,Q12139612,6dF Galaxy Survey,,astronomical survey,,,,,,
Q492918,medical device,医療機器,Q12139612,Siding Spring Survey,サイディング・スプリングサーベイ,near-Earth object search program,,,,,,
Q62917,medical device,医療機器,Q12139612,Hubble eXtreme Deep Field,ハッブル・エクストリーム・ディープ・フィールド,multiple exposure image of deep space in the constellation Fornax,,,,,,
Q814731,medical device,医療機器,Q12139612,Beijing Schmidt CCD Asteroid Program,北京天文台CCD小惑星観測プログラム,1990s astronomical survey in China,,,,,,
Q254237,medical device,医療機器,Q12139612,VD 17,,German bibliography project (17th century prints),,,,,,
Q5588268,medical device,医療機器,Q12139612,Gould Belt Survey,,astronomical survey of star forming regions near the Solar System,,,,,,
Q684395,medical device,医療機器,Q12139612,Krasnodar tea,,tea variety from Russia,,,,,,
Q1683643,medical device,医療機器,Q12139612,UKIRT Infrared Deep Sky Survey,,,,,,,,
Q213563,medical device,医療機器,Q12139612,Spacewatch,スペースウォッチ,University of Arizona project for study of minor planets and comets,,,,,,
Q840332,medical device,医療機器,Q12139612,Sloan Digital Sky Survey,スローン・デジタル・スカイサーベイ,multi-spectral imaging and spectroscopic redshift survey,,,,,,
